date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-02-06 08:01:06,5,6989,2014-02-06 08:01:07,NULL,NULL,2014-02-06 08:03:21
2014-02-06 08:01:19,9,6940,2014-02-06 08:01:20,NULL,2014-02-06 08:01:47,2014-02-06 08:02:22
2014-02-06 08:01:52,20,6930,2014-02-06 08:01:53,NULL,NULL,2014-02-06 08:08:55
2014-02-06 08:02:05,5,9424,2014-02-06 08:02:06,NULL,NULL,2014-02-06 08:04:04
2014-02-06 08:02:13,0,8076,2014-02-06 08:02:14,NULL,NULL,2014-02-06 08:10:21
2014-02-06 08:02:59,5,9423,2014-02-06 08:03:00,NULL,NULL,2014-02-06 08:09:00
2014-02-06 08:03:02,5,8514,2014-02-06 08:03:02,NULL,NULL,2014-02-06 08:03:40
2014-02-06 08:03:02,5,8189,2014-02-06 08:03:03,2014-02-06 08:06:02,NULL,2014-02-06 08:06:52
2014-02-06 08:03:07,20,6935,2014-02-06 08:03:08,NULL,NULL,2014-02-06 08:07:02
2014-02-06 08:03:31,9,9508,2014-02-06 08:03:32,NULL,2014-02-06 08:04:47,2014-02-06 08:08:41
2014-02-06 08:04:04,2,8393,2014-02-06 08:04:05,NULL,NULL,2014-02-06 08:05:57
2014-02-06 08:04:14,20,6949,2014-02-06 08:04:15,2014-02-06 08:06:38,2014-02-06 08:07:22,2014-02-06 08:09:35
2014-02-06 08:04:31,20,8861,2014-02-06 08:04:32,NULL,NULL,2014-02-06 08:04:46
2014-02-06 08:04:31,17,7823,2014-02-06 08:04:32,NULL,NULL,2014-02-06 08:07:55
2014-02-06 08:05:20,20,6940,2014-02-06 08:05:21,NULL,NULL,2014-02-06 08:06:44
2014-02-06 08:05:20,20,6932,2014-02-06 08:05:21,NULL,NULL,2014-02-06 08:09:41
2014-02-06 08:05:47,20,6989,2014-02-06 08:05:48,NULL,NULL,2014-02-06 08:15:18
2014-02-06 08:06:19,20,8514,2014-02-06 08:06:19,2014-02-06 08:08:33,2014-02-06 08:08:49,2014-02-06 08:10:28
