date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-01-25 09:01:52,2,6975,2014-01-25 09:01:53,2014-01-25 09:02:34,2014-01-25 09:02:53,2014-01-25 09:05:15
2014-01-25 09:05:08,2,8861,2014-01-25 09:05:09,NULL,NULL,2014-01-25 09:09:04
2014-01-25 09:07:51,2,7531,2014-01-25 09:07:52,2014-01-25 09:08:46,2014-01-25 09:09:07,2014-01-25 09:11:03
2014-01-25 09:15:38,2,7003,2014-01-25 09:15:39,2014-01-25 09:16:22,2014-01-25 09:16:41,2014-01-25 09:18:07
2014-01-25 09:16:53,5,6975,2014-01-25 09:16:54,NULL,NULL,2014-01-25 09:20:21
2014-01-25 09:17:05,2,8861,2014-01-25 09:17:06,NULL,NULL,2014-01-25 09:18:12
2014-01-25 09:20:14,20,7531,2014-01-25 09:20:15,NULL,NULL,2014-01-25 09:21:04
2014-01-25 09:20:45,9,7003,2014-01-25 09:20:46,NULL,NULL,2014-01-25 09:24:16
2014-01-25 09:21:32,2,8861,2014-01-25 09:21:33,2014-01-25 09:26:02,2014-01-25 09:26:21,2014-01-25 09:27:59
2014-01-25 09:21:52,5,6975,2014-01-25 09:21:53,NULL,NULL,2014-01-25 09:37:48
2014-01-25 09:26:16,20,7531,2014-01-25 09:26:17,NULL,NULL,2014-01-25 09:39:15
2014-01-25 09:26:55,20,7003,2014-01-25 09:26:56,NULL,NULL,2014-01-25 09:31:13
2014-01-25 09:33:23,5,8861,2014-01-25 09:33:24,NULL,NULL,2014-01-25 09:34:23
2014-01-25 09:34:06,5,7003,2014-01-25 09:34:07,NULL,NULL,2014-01-25 09:35:26
2014-01-25 09:35:34,2,8861,2014-01-25 09:35:35,2014-01-25 09:37:51,2014-01-25 09:38:07,2014-01-25 09:46:05
2014-01-25 09:36:46,9,7003,2014-01-25 09:36:47,NULL,NULL,2014-01-25 09:48:29
2014-01-25 09:37:41,5,6975,2014-01-25 09:37:54,NULL,NULL,2014-01-25 09:40:07
2014-01-25 09:39:24,5,8861,2014-01-25 09:39:25,NULL,NULL,2014-01-25 09:48:36
2014-01-25 09:42:29,5,7531,2014-01-25 09:42:30,NULL,NULL,2014-01-25 09:50:55
2014-01-25 09:42:42,5,6975,2014-01-25 09:42:43,NULL,NULL,2014-01-25 09:44:09
2014-01-25 09:44:43,2,6975,2014-01-25 09:44:44,NULL,NULL,2014-01-25 09:48:36
2014-01-25 09:47:21,2,7003,2014-01-25 09:48:35,NULL,NULL,2014-01-25 09:55:33
2014-01-25 09:51:28,20,8861,2014-01-25 09:51:29,NULL,NULL,2014-01-25 09:54:35
2014-01-25 09:58:37,20,6975,2014-01-25 09:58:38,NULL,NULL,2014-01-25 10:04:25
2014-01-25 10:04:17,2,7531,2014-01-25 10:04:18,NULL,NULL,2014-01-25 10:09:05
2014-01-25 10:05:33,5,8486,2014-01-25 10:05:34,NULL,NULL,2014-01-25 10:09:35
2014-01-25 10:08:25,5,6975,2014-01-25 10:08:26,NULL,NULL,2014-01-25 10:09:22
2014-01-25 10:12:06,2,8861,2014-01-25 10:12:07,NULL,NULL,2014-01-25 10:15:40
2014-01-25 10:12:17,20,7531,2014-01-25 10:12:18,NULL,NULL,2014-01-25 10:14:58
2014-01-25 10:15:56,20,6975,2014-01-25 10:15:57,NULL,NULL,2014-01-25 10:20:21
2014-01-25 10:19:16,2,8486,2014-01-25 10:19:17,NULL,NULL,2014-01-25 10:24:37
2014-01-25 10:24:10,20,7531,2014-01-25 10:24:11,NULL,NULL,2014-01-25 10:29:27
2014-01-25 10:24:42,20,8861,2014-01-25 10:24:43,NULL,NULL,2014-01-25 10:30:51
2014-01-25 10:25:00,9,6975,2014-01-25 10:25:01,NULL,NULL,2014-01-25 10:26:43
2014-01-25 10:28:09,5,8486,2014-01-25 10:28:10,NULL,NULL,2014-01-25 10:30:44
2014-01-25 10:30:43,2,6975,2014-01-25 10:30:44,NULL,NULL,2014-01-25 10:36:20
2014-01-25 10:34:19,5,8486,2014-01-25 10:34:20,NULL,NULL,2014-01-25 10:39:19
2014-01-25 10:34:25,20,8861,2014-01-25 10:34:26,2014-01-25 10:37:40,NULL,2014-01-25 10:40:28
2014-01-25 10:34:48,20,7531,2014-01-25 10:34:49,NULL,NULL,2014-01-25 10:37:29
2014-01-25 10:35:16,2,NULL,NULL,NULL,NULL,2014-01-25 10:35:52
2014-01-25 10:37:22,2,6975,2014-01-25 10:37:23,2014-01-25 10:37:54,2014-01-25 10:38:25,2014-01-25 10:43:34
2014-01-25 10:43:34,5,7531,2014-01-25 10:43:35,NULL,NULL,2014-01-25 10:48:04
2014-01-25 10:50:43,20,8486,2014-01-25 10:50:44,NULL,NULL,2014-01-25 10:56:52
2014-01-25 10:51:04,5,8861,2014-01-25 10:51:05,NULL,NULL,2014-01-25 10:52:48
2014-01-25 10:53:45,2,6975,2014-01-25 10:53:46,NULL,NULL,2014-01-25 10:55:30
2014-01-25 10:53:58,5,7531,2014-01-25 10:53:59,NULL,NULL,2014-01-25 10:58:53
2014-01-25 10:54:34,5,8861,2014-01-25 10:54:35,NULL,NULL,2014-01-25 10:57:53
