date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-09-03 08:01:04,20,6940,2014-09-03 08:01:05,NULL,NULL,2014-09-03 08:14:52
2014-09-03 08:01:06,20,6933,2014-09-03 08:01:07,NULL,NULL,2014-09-03 08:11:13
2014-09-03 08:01:07,20,6989,2014-09-03 08:01:08,NULL,NULL,2014-09-03 08:01:58
2014-09-03 08:02:14,5,1243,2014-09-03 08:02:15,NULL,NULL,2014-09-03 08:11:12
2014-09-03 08:03:09,5,1241,2014-09-03 08:03:10,NULL,NULL,2014-09-03 08:07:10
2014-09-03 08:03:31,5,8076,2014-09-03 08:03:32,NULL,NULL,2014-09-03 08:06:43
2014-09-03 08:03:43,0,6930,2014-09-03 08:03:44,NULL,NULL,2014-09-03 08:05:38
2014-09-03 08:03:47,20,9514,2014-09-03 08:03:47,NULL,NULL,2014-09-03 08:11:11
2014-09-03 08:04:26,5,6922,2014-09-03 08:04:27,2014-09-03 08:08:08,NULL,2014-09-03 08:13:57
2014-09-03 08:04:46,2,6931,2014-09-03 08:04:46,2014-09-03 08:06:16,2014-09-03 08:07:46,2014-09-03 08:09:03
2014-09-03 08:05:19,9,1107,2014-09-03 08:05:20,2014-09-03 08:06:04,2014-09-03 08:06:35,2014-09-03 08:20:29
2014-09-03 08:05:42,20,6989,2014-09-03 08:05:42,NULL,NULL,2014-09-03 08:07:14
2014-09-03 08:06:07,2,6930,2014-09-03 08:06:08,NULL,NULL,2014-09-03 08:20:29
2014-09-03 08:06:11,2,8076,2014-09-03 08:06:44,NULL,NULL,2014-09-03 08:08:53
2014-09-03 08:06:16,2,6989,2014-09-03 08:07:20,NULL,NULL,2014-09-03 08:09:03
2014-09-03 08:06:34,5,1245,2014-09-03 08:06:35,NULL,NULL,2014-09-03 08:14:54
2014-09-03 08:07:00,5,1107,2014-09-03 08:07:01,NULL,NULL,2014-09-03 08:09:35
2014-09-03 08:08:30,20,6931,2014-09-03 08:08:31,NULL,NULL,2014-09-03 08:17:00
2014-09-03 08:08:40,5,1241,2014-09-03 08:08:41,NULL,NULL,2014-09-03 08:08:51
