date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-03-08 09:00:54,2,6975,2014-03-08 09:00:55,NULL,NULL,2014-03-08 09:06:09
2014-03-08 09:01:15,20,8486,2014-03-08 09:01:16,NULL,NULL,2014-03-08 09:04:53
2014-03-08 09:02:29,20,8077,2014-03-08 09:02:30,NULL,NULL,2014-03-08 09:05:28
2014-03-08 09:03:07,20,8730,2014-03-08 09:03:08,NULL,NULL,2014-03-08 09:06:41
2014-03-08 09:03:23,5,8486,2014-03-08 09:04:56,NULL,NULL,2014-03-08 09:06:15
2014-03-08 09:04:32,20,6975,2014-03-08 09:06:09,NULL,NULL,2014-03-08 09:10:39
2014-03-08 09:04:51,9,8486,2014-03-08 09:06:19,NULL,NULL,2014-03-08 09:08:55
2014-03-08 09:05:02,5,8730,2014-03-08 09:06:43,NULL,NULL,2014-03-08 09:10:33
2014-03-08 09:06:01,2,8486,2014-03-08 09:08:57,2014-03-08 09:09:44,2014-03-08 09:10:10,2014-03-08 09:12:39
2014-03-08 09:06:31,2,8077,2014-03-08 09:09:37,NULL,NULL,2014-03-08 09:14:21
2014-03-08 09:11:39,20,8486,2014-03-08 09:11:40,NULL,NULL,2014-03-08 09:15:08
2014-03-08 09:12:32,5,8730,2014-03-08 09:12:33,NULL,NULL,2014-03-08 09:14:09
2014-03-08 09:15:52,20,6975,2014-03-08 09:15:53,NULL,NULL,2014-03-08 09:17:55
2014-03-08 09:16:11,2,8730,2014-03-08 09:16:12,NULL,NULL,2014-03-08 09:19:00
2014-03-08 09:19:35,20,8077,2014-03-08 09:19:36,NULL,NULL,2014-03-08 09:23:43
2014-03-08 09:19:49,20,8486,2014-03-08 09:19:50,2014-03-08 09:20:34,2014-03-08 09:21:02,2014-03-08 09:23:12
2014-03-08 09:20:53,20,6975,2014-03-08 09:20:54,NULL,NULL,2014-03-08 09:26:33
2014-03-08 09:21:05,5,8730,2014-03-08 09:21:06,NULL,NULL,2014-03-08 09:27:44
2014-03-08 09:23:02,20,8486,2014-03-08 09:23:03,NULL,NULL,2014-03-08 09:26:57
2014-03-08 09:23:13,20,8077,2014-03-08 09:23:48,NULL,NULL,2014-03-08 09:27:43
2014-03-08 09:24:00,9,NULL,NULL,NULL,NULL,2014-03-08 09:25:15
2014-03-08 09:31:29,20,6975,2014-03-08 09:31:29,NULL,NULL,2014-03-08 09:32:54
2014-03-08 09:32:27,20,8486,2014-03-08 09:32:28,NULL,NULL,2014-03-08 09:34:11
2014-03-08 09:34:31,9,8077,2014-03-08 09:34:32,NULL,NULL,2014-03-08 09:36:04
2014-03-08 09:36:56,20,8730,2014-03-08 09:36:57,NULL,NULL,2014-03-08 09:46:24
2014-03-08 09:37:01,20,6975,2014-03-08 09:37:02,NULL,NULL,2014-03-08 09:39:15
2014-03-08 09:38:16,5,8486,2014-03-08 09:38:17,NULL,NULL,2014-03-08 09:39:18
2014-03-08 09:39:51,20,8077,2014-03-08 09:39:52,NULL,NULL,2014-03-08 09:43:42
2014-03-08 09:41:14,2,6975,2014-03-08 09:41:15,NULL,NULL,2014-03-08 09:45:35
2014-03-08 09:43:27,5,8486,2014-03-08 09:43:28,NULL,NULL,2014-03-08 09:51:33
2014-03-08 09:44:06,2,8077,2014-03-08 09:44:07,NULL,NULL,2014-03-08 09:47:00
