date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-03-13 08:01:07,5,6989,2014-03-13 08:01:08,NULL,NULL,2014-03-13 08:03:07
2014-03-13 08:01:09,5,8391,2014-03-13 08:01:10,NULL,NULL,2014-03-13 08:06:26
2014-03-13 08:01:29,5,6940,2014-03-13 08:01:30,NULL,NULL,2014-03-13 08:05:09
2014-03-13 08:01:33,20,8076,2014-03-13 08:01:34,NULL,NULL,2014-03-13 08:05:58
2014-03-13 08:02:05,0,9512,2014-03-13 08:02:06,NULL,NULL,2014-03-13 08:05:44
2014-03-13 08:02:22,5,9508,2014-03-13 08:02:23,NULL,NULL,2014-03-13 08:03:37
2014-03-13 08:02:36,20,9423,2014-03-13 08:02:37,NULL,NULL,2014-03-13 08:09:38
2014-03-13 08:03:13,5,9425,2014-03-13 08:03:14,NULL,NULL,2014-03-13 08:18:51
2014-03-13 08:03:34,5,8594,2014-03-13 08:03:35,NULL,NULL,2014-03-13 08:04:23
2014-03-13 08:03:53,20,9424,2014-03-13 08:03:54,NULL,NULL,2014-03-13 08:13:07
2014-03-13 08:04:15,5,6935,2014-03-13 08:04:16,2014-03-13 08:05:53,2014-03-13 08:06:50,2014-03-13 08:10:47
2014-03-13 08:04:40,20,8077,2014-03-13 08:04:41,NULL,NULL,2014-03-13 08:13:58
2014-03-13 08:05:52,2,7479,2014-03-13 08:05:53,NULL,NULL,2014-03-13 08:07:34
2014-03-13 08:06:20,9,8861,2014-03-13 08:06:21,NULL,NULL,2014-03-13 08:09:01
2014-03-13 08:07:18,20,8514,2014-03-13 08:07:19,NULL,NULL,2014-03-13 08:08:01
2014-03-13 08:07:35,5,9502,2014-03-13 08:07:36,2014-03-13 08:09:01,2014-03-13 08:09:33,2014-03-13 08:15:08
2014-03-13 08:07:44,20,6989,2014-03-13 08:07:45,NULL,NULL,2014-03-13 08:09:42
2014-03-13 08:07:45,5,9508,2014-03-13 08:07:46,NULL,NULL,2014-03-13 08:10:36
2014-03-13 08:07:45,9,7531,2014-03-13 08:07:46,NULL,NULL,2014-03-13 08:15:43
2014-03-13 08:08:08,20,8594,2014-03-13 08:08:09,NULL,NULL,2014-03-13 08:10:35
2014-03-13 08:08:57,20,6940,2014-03-13 08:08:58,NULL,NULL,2014-03-13 08:13:57
2014-03-13 08:08:59,20,8076,2014-03-13 08:09:00,NULL,NULL,2014-03-13 08:13:17
2014-03-13 08:09:01,20,8391,2014-03-13 08:09:02,NULL,NULL,2014-03-13 08:16:35
2014-03-13 08:09:03,20,6935,2014-03-13 08:09:04,NULL,NULL,2014-03-13 08:15:08
2014-03-13 08:09:48,5,9512,2014-03-13 08:09:49,2014-03-13 08:12:44,2014-03-13 08:13:16,2014-03-13 08:17:02
