date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-03-03 08:00:10,0,6989,2014-03-03 08:00:11,NULL,NULL,2014-03-03 08:03:58
2014-03-03 08:00:34,5,6940,2014-03-03 08:00:35,NULL,NULL,2014-03-03 08:05:25
2014-03-03 08:00:35,2,8076,2014-03-03 08:00:36,NULL,NULL,2014-03-03 08:09:24
2014-03-03 08:01:22,5,9423,2014-03-03 08:01:23,NULL,NULL,2014-03-03 08:03:29
2014-03-03 08:01:47,5,9508,2014-03-03 08:01:48,2014-03-03 08:02:27,2014-03-03 08:02:51,2014-03-03 08:05:54
2014-03-03 08:02:13,5,8190,2014-03-03 08:02:14,2014-03-03 08:05:16,2014-03-03 08:05:41,2014-03-03 08:06:53
2014-03-03 08:02:13,20,9425,2014-03-03 08:02:14,NULL,NULL,2014-03-03 08:07:09
2014-03-03 08:02:29,20,8861,2014-03-03 08:02:30,2014-03-03 08:04:44,NULL,2014-03-03 08:05:54
2014-03-03 08:02:30,5,8514,2014-03-03 08:02:31,NULL,NULL,2014-03-03 08:02:55
2014-03-03 08:02:57,0,8594,2014-03-03 08:02:58,NULL,NULL,2014-03-03 08:07:30
2014-03-03 08:03:40,5,7923,2014-03-03 08:03:41,NULL,NULL,2014-03-03 08:06:20
2014-03-03 08:03:48,5,9575,2014-03-03 08:03:49,NULL,NULL,2014-03-03 08:11:35
2014-03-03 08:03:56,2,6935,2014-03-03 08:03:57,NULL,NULL,2014-03-03 08:09:26
2014-03-03 08:03:59,5,6944,2014-03-03 08:04:00,NULL,NULL,2014-03-03 08:09:07
2014-03-03 08:04:01,2,6931,2014-03-03 08:04:02,NULL,NULL,2014-03-03 08:05:12
2014-03-03 08:04:10,20,6949,2014-03-03 08:04:11,NULL,NULL,2014-03-03 08:09:30
2014-03-03 08:04:29,5,9508,2014-03-03 08:04:30,NULL,NULL,2014-03-03 08:05:35
2014-03-03 08:04:29,5,9423,2014-03-03 08:04:30,NULL,NULL,2014-03-03 08:09:26
2014-03-03 08:05:33,2,7168,2014-03-03 08:05:34,NULL,NULL,2014-03-03 08:06:17
2014-03-03 08:05:35,5,6989,2014-03-03 08:05:36,NULL,NULL,2014-03-03 08:09:30
2014-03-03 08:05:55,5,8514,2014-03-03 08:05:56,NULL,NULL,2014-03-03 08:06:23
2014-03-03 08:06:36,2,7531,2014-03-03 08:06:37,NULL,NULL,2014-03-03 08:08:40
2014-03-03 08:06:37,5,6940,2014-03-03 08:06:38,NULL,NULL,2014-03-03 08:09:51
2014-03-03 08:06:38,2,6931,2014-03-03 08:06:39,NULL,NULL,2014-03-03 08:07:25
2014-03-03 08:06:39,20,8190,2014-03-03 08:06:39,NULL,NULL,2014-03-03 08:12:00
2014-03-03 08:06:48,20,8861,2014-03-03 08:06:48,NULL,NULL,2014-03-03 08:07:35
2014-03-03 08:06:57,20,7923,2014-03-03 08:06:58,NULL,NULL,2014-03-03 08:09:26
2014-03-03 08:07:31,20,8514,2014-03-03 08:07:32,NULL,NULL,2014-03-03 08:07:52
2014-03-03 08:07:35,5,9508,2014-03-03 08:07:36,NULL,NULL,2014-03-03 08:12:40
2014-03-03 08:07:38,5,9425,2014-03-03 08:07:39,NULL,NULL,2014-03-03 08:11:27
2014-03-03 08:07:39,9,6931,2014-03-03 08:07:39,NULL,NULL,2014-03-03 08:13:42
2014-03-03 08:07:41,2,8594,2014-03-03 08:07:42,NULL,NULL,2014-03-03 08:09:07
2014-03-03 08:07:42,2,8861,2014-03-03 08:07:43,NULL,NULL,2014-03-03 08:10:00
2014-03-03 08:07:50,5,8514,2014-03-03 08:07:55,NULL,NULL,2014-03-03 08:08:01
2014-03-03 08:07:51,5,7531,2014-03-03 08:08:46,NULL,NULL,2014-03-03 08:12:30
2014-03-03 08:07:58,5,6944,2014-03-03 08:09:13,NULL,NULL,2014-03-03 08:11:04
2014-03-03 08:08:20,20,8594,2014-03-03 08:09:09,NULL,NULL,2014-03-03 08:11:24
2014-03-03 08:08:31,5,6935,2014-03-03 08:09:32,NULL,NULL,2014-03-03 08:11:05
2014-03-03 08:08:37,9,7923,2014-03-03 08:09:32,NULL,NULL,2014-03-03 08:09:44
2014-03-03 08:08:43,5,9423,2014-03-03 08:09:32,2014-03-03 08:10:49,2014-03-03 08:11:28,2014-03-03 08:13:50
2014-03-03 08:08:44,2,8076,2014-03-03 08:09:28,NULL,NULL,2014-03-03 08:13:28
2014-03-03 08:09:05,5,6989,2014-03-03 08:09:36,NULL,NULL,2014-03-03 08:14:10
2014-03-03 08:09:35,5,6949,2014-03-03 08:09:36,NULL,NULL,2014-03-03 08:10:03
2014-03-03 08:09:42,0,7923,NULL,NULL,NULL,2014-03-03 08:09:49
2014-03-03 08:09:54,20,7923,2014-03-03 08:09:55,NULL,NULL,2014-03-03 08:17:25
2014-03-03 08:10:23,0,7168,2014-03-03 08:10:24,NULL,NULL,2014-03-03 08:14:18
2014-03-03 08:10:27,20,8861,2014-03-03 08:10:28,NULL,NULL,2014-03-03 08:11:09
2014-03-03 08:10:27,5,6949,2014-03-03 08:10:28,NULL,NULL,2014-03-03 08:13:33
2014-03-03 08:10:35,2,8514,2014-03-03 08:10:37,NULL,NULL,2014-03-03 08:10:48
2014-03-03 08:10:51,2,6944,2014-03-03 08:11:10,NULL,NULL,2014-03-03 08:13:50
2014-03-03 08:11:00,5,6935,2014-03-03 08:11:10,NULL,NULL,2014-03-03 08:13:10
2014-03-03 08:11:02,20,8861,2014-03-03 08:11:11,NULL,NULL,2014-03-03 08:14:33
2014-03-03 08:11:22,2,8594,2014-03-03 08:11:30,NULL,NULL,2014-03-03 08:16:31
2014-03-03 08:12:01,5,9425,2014-03-03 08:12:02,NULL,NULL,2014-03-03 08:14:56
2014-03-03 08:12:03,2,8514,2014-03-03 08:12:04,NULL,NULL,2014-03-03 08:12:19
2014-03-03 08:12:09,2,6940,2014-03-03 08:12:10,NULL,NULL,2014-03-03 08:15:18
2014-03-03 08:12:33,5,9423,2014-03-03 08:12:34,NULL,NULL,2014-03-03 08:14:22
2014-03-03 08:12:40,20,8190,2014-03-03 08:12:41,2014-03-03 08:17:31,2014-03-03 08:18:23,2014-03-03 08:19:54
2014-03-03 08:12:43,5,9508,2014-03-03 08:12:44,2014-03-03 08:13:31,2014-03-03 08:13:48,2014-03-03 08:15:37
2014-03-03 08:13:06,5,8514,2014-03-03 08:13:07,NULL,NULL,2014-03-03 08:13:21
2014-03-03 08:13:09,20,6935,2014-03-03 08:13:16,NULL,NULL,2014-03-03 08:13:29
2014-03-03 08:13:17,5,6935,2014-03-03 08:13:35,NULL,NULL,2014-03-03 08:15:14
2014-03-03 08:13:33,2,8076,2014-03-03 08:13:34,NULL,NULL,2014-03-03 08:15:03
2014-03-03 08:13:33,20,6947,2014-03-03 08:13:34,NULL,NULL,2014-03-03 08:15:37
2014-03-03 08:13:44,5,6949,2014-03-03 08:13:45,NULL,NULL,2014-03-03 08:19:04
2014-03-03 08:14:02,9,6931,2014-03-03 08:14:03,NULL,NULL,2014-03-03 08:14:33
2014-03-03 08:14:33,5,6944,2014-03-03 08:14:34,NULL,NULL,2014-03-03 08:19:22
2014-03-03 08:14:35,2,6989,2014-03-03 08:14:36,NULL,NULL,2014-03-03 08:18:43
2014-03-03 08:14:54,5,9508,2014-03-03 08:14:54,NULL,NULL,2014-03-03 08:20:57
2014-03-03 08:16:18,20,7168,2014-03-03 08:16:19,NULL,NULL,2014-03-03 08:17:05
2014-03-03 08:16:20,5,9575,2014-03-03 08:16:21,NULL,NULL,2014-03-03 08:21:33
2014-03-03 08:16:34,5,9423,2014-03-03 08:16:34,NULL,NULL,2014-03-03 08:22:26
2014-03-03 08:16:34,9,8861,2014-03-03 08:16:35,NULL,NULL,2014-03-03 08:17:01
2014-03-03 08:16:41,20,6931,2014-03-03 08:16:42,NULL,NULL,2014-03-03 08:31:05
2014-03-03 08:17:24,20,9425,2014-03-03 08:17:25,NULL,NULL,2014-03-03 08:21:50
2014-03-03 08:18:04,5,8076,2014-03-03 08:18:05,NULL,NULL,2014-03-03 08:19:54
2014-03-03 08:18:32,20,6935,2014-03-03 08:18:33,NULL,NULL,2014-03-03 08:22:40
2014-03-03 08:18:36,9,7531,2014-03-03 08:18:37,NULL,NULL,2014-03-03 08:26:06
2014-03-03 08:19:41,9,6947,2014-03-03 08:19:42,NULL,NULL,2014-03-03 08:22:22
2014-03-03 08:19:46,5,8594,2014-03-03 08:19:47,NULL,NULL,2014-03-03 08:21:52
2014-03-03 08:20:05,5,8861,2014-03-03 08:20:06,NULL,NULL,2014-03-03 08:24:53
2014-03-03 08:20:10,20,7168,2014-03-03 08:20:10,NULL,NULL,2014-03-03 08:22:59
2014-03-03 08:20:21,20,6940,2014-03-03 08:20:22,NULL,NULL,2014-03-03 08:24:10
2014-03-03 08:20:24,2,7923,2014-03-03 08:20:25,NULL,NULL,2014-03-03 08:29:22
2014-03-03 08:20:50,5,8190,2014-03-03 08:20:51,NULL,NULL,2014-03-03 08:26:00
2014-03-03 08:21:25,20,8514,2014-03-03 08:21:26,NULL,NULL,2014-03-03 08:28:39
2014-03-03 08:21:37,5,6989,2014-03-03 08:21:38,NULL,NULL,2014-03-03 08:22:21
2014-03-03 08:21:37,5,6949,2014-03-03 08:21:38,NULL,NULL,2014-03-03 08:24:28
2014-03-03 08:21:39,5,8076,2014-03-03 08:21:40,NULL,NULL,2014-03-03 08:24:16
2014-03-03 08:21:43,2,6944,2014-03-03 08:21:44,NULL,NULL,2014-03-03 08:24:41
2014-03-03 08:21:56,2,8594,2014-03-03 08:21:57,NULL,NULL,2014-03-03 08:23:27
2014-03-03 08:22:07,20,9425,2014-03-03 08:22:08,NULL,NULL,2014-03-03 08:31:02
2014-03-03 08:22:17,5,9508,2014-03-03 08:22:18,NULL,NULL,2014-03-03 08:23:52
2014-03-03 08:23:09,20,6989,2014-03-03 08:23:10,NULL,NULL,2014-03-03 08:25:33
2014-03-03 08:23:29,9,9575,2014-03-03 08:23:30,NULL,NULL,2014-03-03 08:23:51
2014-03-03 08:24:10,5,6947,2014-03-03 08:24:11,NULL,NULL,2014-03-03 08:34:19
2014-03-03 08:24:14,5,9423,2014-03-03 08:24:14,NULL,NULL,2014-03-03 08:31:04
2014-03-03 08:24:46,2,6935,2014-03-03 08:24:47,NULL,NULL,2014-03-03 08:27:17
2014-03-03 08:24:57,20,7168,2014-03-03 08:24:58,2014-03-03 08:27:52,NULL,2014-03-03 08:28:46
2014-03-03 08:25:17,2,8594,2014-03-03 08:25:18,NULL,NULL,2014-03-03 08:29:04
2014-03-03 08:25:36,5,9508,2014-03-03 08:25:37,NULL,NULL,2014-03-03 08:34:27
2014-03-03 08:26:11,2,6940,2014-03-03 08:26:12,NULL,NULL,2014-03-03 08:28:11
2014-03-03 08:26:11,2,8076,2014-03-03 08:26:12,NULL,NULL,2014-03-03 08:33:41
2014-03-03 08:26:22,5,9575,2014-03-03 08:26:23,NULL,NULL,2014-03-03 08:31:33
2014-03-03 08:26:33,5,6949,2014-03-03 08:26:34,NULL,NULL,2014-03-03 08:30:25
2014-03-03 08:26:34,5,6944,2014-03-03 08:26:35,NULL,NULL,2014-03-03 08:32:44
2014-03-03 08:27:03,20,8861,2014-03-03 08:27:04,NULL,NULL,2014-03-03 08:29:29
2014-03-03 08:27:05,20,6989,2014-03-03 08:27:06,NULL,NULL,2014-03-03 08:28:30
2014-03-03 08:27:17,5,8190,2014-03-03 08:27:18,2014-03-03 08:28:51,NULL,2014-03-03 08:29:44
2014-03-03 08:27:22,5,7531,2014-03-03 08:27:23,NULL,NULL,2014-03-03 08:30:16
2014-03-03 08:27:32,2,6935,2014-03-03 08:27:33,NULL,NULL,2014-03-03 08:31:30
2014-03-03 08:27:45,20,6940,2014-03-03 08:28:16,NULL,NULL,2014-03-03 08:31:30
2014-03-03 08:28:02,5,6989,2014-03-03 08:28:33,NULL,NULL,2014-03-03 08:31:53
2014-03-03 08:28:10,5,7168,2014-03-03 08:28:52,NULL,NULL,2014-03-03 08:33:28
2014-03-03 08:28:15,5,8514,2014-03-03 08:29:03,NULL,NULL,2014-03-03 08:32:30
2014-03-03 08:28:52,20,8594,2014-03-03 08:29:09,NULL,NULL,2014-03-03 08:32:03
2014-03-03 08:29:08,2,7923,2014-03-03 08:29:22,NULL,NULL,2014-03-03 08:32:33
2014-03-03 08:29:18,9,6985,2014-03-03 08:29:27,NULL,NULL,2014-03-03 08:31:39
2014-03-03 08:29:26,5,8861,2014-03-03 08:29:38,NULL,NULL,2014-03-03 08:30:26
2014-03-03 08:29:28,5,8190,2014-03-03 08:29:50,NULL,NULL,2014-03-03 08:39:28
2014-03-03 08:30:11,5,8720,2014-03-03 08:30:12,NULL,NULL,2014-03-03 08:34:34
2014-03-03 08:30:16,5,9434,2014-03-03 08:30:17,NULL,NULL,2014-03-03 08:32:30
2014-03-03 08:30:55,2,6984,2014-03-03 08:30:56,NULL,NULL,2014-03-03 08:34:47
2014-03-03 08:31:21,5,6925,2014-03-03 08:31:22,NULL,NULL,2014-03-03 08:32:50
2014-03-03 08:31:25,20,6933,2014-03-03 08:31:26,NULL,NULL,2014-03-03 08:35:56
2014-03-03 08:31:37,13,9345,2014-03-03 08:31:38,NULL,NULL,2014-03-03 08:33:43
2014-03-03 08:31:43,5,8391,2014-03-03 08:31:44,NULL,NULL,2014-03-03 08:33:43
2014-03-03 08:31:45,20,6949,2014-03-03 08:31:46,NULL,NULL,2014-03-03 08:36:05
2014-03-03 08:31:53,5,9426,2014-03-03 08:31:54,NULL,NULL,2014-03-03 08:39:29
2014-03-03 08:32:22,20,8861,2014-03-03 08:32:23,NULL,NULL,2014-03-03 08:34:07
2014-03-03 08:32:23,5,6943,2014-03-03 08:32:24,2014-03-03 08:35:31,NULL,2014-03-03 08:37:01
2014-03-03 08:32:34,20,9425,2014-03-03 08:32:35,NULL,NULL,2014-03-03 08:39:42
2014-03-03 08:33:01,20,6931,2014-03-03 08:33:02,NULL,NULL,2014-03-03 08:35:02
2014-03-03 08:33:06,5,9423,2014-03-03 08:33:07,NULL,NULL,2014-03-03 08:34:40
2014-03-03 08:33:29,20,6935,2014-03-03 08:33:30,NULL,NULL,2014-03-03 08:37:34
2014-03-03 08:33:35,5,6940,2014-03-03 08:33:36,NULL,NULL,2014-03-03 08:37:12
2014-03-03 08:33:43,20,6985,2014-03-03 08:33:44,NULL,NULL,2014-03-03 08:38:00
2014-03-03 08:33:53,2,6989,2014-03-03 08:33:54,2014-03-03 08:36:13,2014-03-03 08:36:41,2014-03-03 08:38:58
2014-03-03 08:33:57,5,9575,2014-03-03 08:33:58,NULL,NULL,2014-03-03 08:37:18
2014-03-03 08:34:00,5,8594,2014-03-03 08:34:01,NULL,NULL,2014-03-03 08:34:33
2014-03-03 08:34:02,5,8191,2014-03-03 08:34:03,NULL,NULL,2014-03-03 08:37:35
