date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-03-21 08:01:15,5,9512,2014-03-21 08:01:16,NULL,NULL,2014-03-21 08:15:57
2014-03-21 08:01:31,5,6940,2014-03-21 08:01:32,NULL,NULL,2014-03-21 08:03:28
2014-03-21 08:01:43,20,6935,2014-03-21 08:01:44,NULL,NULL,2014-03-21 08:04:12
2014-03-21 08:01:46,5,6936,2014-03-21 08:01:47,NULL,NULL,2014-03-21 08:03:08
2014-03-21 08:02:13,20,6930,2014-03-21 08:02:14,NULL,NULL,2014-03-21 08:04:09
2014-03-21 08:02:24,2,8076,2014-03-21 08:02:25,NULL,NULL,2014-03-21 08:08:50
2014-03-21 08:02:27,2,8189,2014-03-21 08:02:28,NULL,NULL,2014-03-21 08:05:36
2014-03-21 08:02:30,20,9425,2014-03-21 08:02:31,2014-03-21 08:06:37,2014-03-21 08:07:16,2014-03-21 08:09:24
2014-03-21 08:03:25,5,9423,2014-03-21 08:03:25,NULL,NULL,2014-03-21 08:06:58
2014-03-21 08:03:28,20,9424,2014-03-21 08:03:29,NULL,NULL,2014-03-21 08:06:52
2014-03-21 08:07:14,5,9502,2014-03-21 08:07:15,NULL,NULL,2014-03-21 08:08:30
2014-03-21 08:07:35,5,8077,2014-03-21 08:07:36,NULL,NULL,2014-03-21 08:14:48
2014-03-21 08:07:47,6,8514,2014-03-21 08:07:48,NULL,NULL,2014-03-21 08:07:56
2014-03-21 08:07:58,5,8723,2014-03-21 08:07:59,NULL,NULL,2014-03-21 08:14:56
2014-03-21 08:09:03,20,6940,2014-03-21 08:09:04,NULL,NULL,2014-03-21 08:13:46
2014-03-21 08:09:33,5,6936,2014-03-21 08:09:34,NULL,NULL,2014-03-21 08:10:30
2014-03-21 08:09:59,6,7531,2014-03-21 08:10:00,NULL,NULL,2014-03-21 08:12:43
2014-03-21 08:10:54,20,6930,2014-03-21 08:10:55,NULL,NULL,2014-03-21 08:11:49
2014-03-21 08:12:25,5,6935,2014-03-21 08:12:26,NULL,NULL,2014-03-21 08:18:51
2014-03-21 08:12:48,5,8189,2014-03-21 08:12:49,NULL,NULL,2014-03-21 08:17:46
2014-03-21 08:13:41,5,9424,2014-03-21 08:13:42,NULL,NULL,2014-03-21 08:14:36
2014-03-21 08:14:42,20,9423,2014-03-21 08:14:43,NULL,NULL,2014-03-21 08:20:03
