date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-03-29 09:01:54,2,6975,2014-03-29 09:01:55,2014-03-29 09:02:39,2014-03-29 09:03:01,2014-03-29 09:05:19
2014-03-29 09:02:03,9,6925,2014-03-29 09:02:04,NULL,NULL,2014-03-29 09:03:47
2014-03-29 09:04:41,20,8483,2014-03-29 09:04:42,NULL,NULL,2014-03-29 09:06:22
2014-03-29 09:06:01,2,6975,2014-03-29 09:06:02,NULL,NULL,2014-03-29 09:09:30
2014-03-29 09:06:48,5,6925,2014-03-29 09:06:49,NULL,NULL,2014-03-29 09:07:12
2014-03-29 09:06:58,20,8483,2014-03-29 09:06:58,2014-03-29 09:08:23,NULL,2014-03-29 09:11:04
2014-03-29 09:07:18,5,9117,2014-03-29 09:07:19,NULL,NULL,2014-03-29 09:11:52
2014-03-29 09:09:55,5,6925,2014-03-29 09:09:56,NULL,NULL,2014-03-29 09:13:11
2014-03-29 09:13:52,5,6975,2014-03-29 09:13:53,NULL,NULL,2014-03-29 09:14:43
2014-03-29 09:17:19,20,9117,2014-03-29 09:17:20,NULL,NULL,2014-03-29 09:20:11
2014-03-29 09:19:54,2,8483,2014-03-29 09:19:55,2014-03-29 09:20:18,2014-03-29 09:21:03,2014-03-29 09:22:17
2014-03-29 09:20:26,9,6925,2014-03-29 09:20:27,2014-03-29 09:23:46,2014-03-29 09:25:10,2014-03-29 09:27:34
2014-03-29 09:23:13,20,6975,2014-03-29 09:23:14,NULL,NULL,2014-03-29 09:24:29
2014-03-29 09:27:02,20,9117,2014-03-29 09:27:03,NULL,NULL,2014-03-29 09:32:23
2014-03-29 09:27:03,2,8483,2014-03-29 09:27:04,NULL,NULL,2014-03-29 09:29:56
2014-03-29 09:32:50,20,6975,2014-03-29 09:32:51,NULL,NULL,2014-03-29 09:35:18
2014-03-29 09:34:45,5,6925,2014-03-29 09:34:46,NULL,NULL,2014-03-29 09:35:33
2014-03-29 09:35:22,5,8483,2014-03-29 09:35:23,NULL,NULL,2014-03-29 09:37:50
2014-03-29 09:37:57,2,9117,2014-03-29 09:37:58,2014-03-29 09:38:32,2014-03-29 09:38:58,2014-03-29 09:42:18
2014-03-29 09:44:31,2,6975,2014-03-29 09:44:32,NULL,NULL,2014-03-29 09:47:37
2014-03-29 09:49:06,2,6925,2014-03-29 09:49:07,2014-03-29 09:53:12,2014-03-29 09:53:46,2014-03-29 09:59:41
2014-03-29 09:49:41,2,8483,2014-03-29 09:49:42,NULL,NULL,2014-03-29 09:52:49
2014-03-29 09:50:10,20,9117,2014-03-29 09:50:11,NULL,NULL,2014-03-29 09:57:06
2014-03-29 09:54:14,20,8483,2014-03-29 09:54:15,NULL,NULL,2014-03-29 10:02:53
2014-03-29 09:56:55,20,6925,2014-03-29 09:56:56,NULL,NULL,2014-03-29 10:12:42
2014-03-29 09:58:09,5,6975,2014-03-29 09:58:10,NULL,NULL,2014-03-29 10:01:03
2014-03-29 10:00:58,5,8077,2014-03-29 10:00:59,NULL,NULL,2014-03-29 10:08:52
2014-03-29 10:04:03,20,9111,2014-03-29 10:04:04,NULL,NULL,2014-03-29 10:07:11
2014-03-29 10:04:19,20,6975,2014-03-29 10:04:20,NULL,NULL,2014-03-29 10:10:05
2014-03-29 10:06:29,5,9111,2014-03-29 10:07:17,NULL,NULL,2014-03-29 10:08:22
2014-03-29 10:08:32,20,9111,2014-03-29 10:08:33,NULL,NULL,2014-03-29 10:18:01
2014-03-29 10:08:51,5,8077,2014-03-29 10:08:58,NULL,NULL,2014-03-29 10:14:55
2014-03-29 10:12:43,5,8483,2014-03-29 10:12:44,NULL,NULL,2014-03-29 10:14:47
2014-03-29 10:14:14,20,6975,2014-03-29 10:14:15,NULL,NULL,2014-03-29 10:20:07
2014-03-29 10:20:22,5,8483,2014-03-29 10:20:23,NULL,NULL,2014-03-29 10:21:58
2014-03-29 10:20:51,5,8077,2014-03-29 10:20:52,NULL,NULL,2014-03-29 10:25:19
2014-03-29 10:21:16,2,9111,2014-03-29 10:21:17,NULL,NULL,2014-03-29 10:32:56
2014-03-29 10:22:22,9,6975,2014-03-29 10:22:23,NULL,NULL,2014-03-29 10:29:39
2014-03-29 10:24:15,2,8483,2014-03-29 10:24:16,2014-03-29 10:24:54,2014-03-29 10:25:21,2014-03-29 10:26:23
2014-03-29 10:26:12,5,8077,2014-03-29 10:26:13,NULL,NULL,2014-03-29 10:30:03
2014-03-29 10:29:08,20,8483,2014-03-29 10:29:09,NULL,NULL,2014-03-29 10:30:25
2014-03-29 10:29:10,9,6975,2014-03-29 10:29:45,2014-03-29 10:30:20,NULL,2014-03-29 10:31:46
2014-03-29 10:30:39,2,8077,2014-03-29 10:30:40,NULL,NULL,2014-03-29 10:38:55
2014-03-29 10:32:56,2,8483,2014-03-29 10:32:56,2014-03-29 10:33:18,2014-03-29 10:34:13,2014-03-29 10:35:12
2014-03-29 10:35:34,0,6975,2014-03-29 10:35:34,NULL,NULL,2014-03-29 10:36:52
2014-03-29 10:37:05,5,9111,2014-03-29 10:37:06,NULL,NULL,2014-03-29 10:38:40
2014-03-29 10:44:00,2,8483,2014-03-29 10:44:01,2014-03-29 10:44:26,2014-03-29 10:44:42,2014-03-29 10:45:40
2014-03-29 10:44:30,2,6975,2014-03-29 10:44:31,NULL,NULL,2014-03-29 10:47:16
2014-03-29 10:45:09,5,9111,2014-03-29 10:45:10,NULL,NULL,2014-03-29 10:53:57
2014-03-29 10:47:42,5,8077,2014-03-29 10:47:43,NULL,NULL,2014-03-29 10:48:34
2014-03-29 10:48:08,2,8483,2014-03-29 10:48:09,NULL,NULL,2014-03-29 10:55:02
2014-03-29 10:48:59,20,6975,2014-03-29 10:49:00,2014-03-29 10:50:13,NULL,2014-03-29 10:51:10
2014-03-29 10:49:56,5,8077,2014-03-29 10:49:57,NULL,NULL,2014-03-29 10:55:11
2014-03-29 10:50:12,20,NULL,NULL,NULL,NULL,2014-03-29 10:51:11
2014-03-29 10:51:38,5,9111,2014-03-29 10:54:02,NULL,NULL,2014-03-29 10:58:03
2014-03-29 10:52:29,20,8483,2014-03-29 10:55:08,NULL,NULL,2014-03-29 10:57:44
2014-03-29 10:53:57,5,6975,2014-03-29 10:55:06,NULL,NULL,2014-03-29 10:57:18
2014-03-29 10:54:56,5,8077,2014-03-29 10:55:17,NULL,NULL,2014-03-29 10:59:27
2014-03-29 10:55:07,20,6975,2014-03-29 10:57:23,NULL,NULL,2014-03-29 10:59:28
2014-03-29 10:59:50,20,8483,2014-03-29 10:59:51,NULL,NULL,2014-03-29 11:04:09
2014-03-29 11:00:31,2,8077,2014-03-29 11:00:32,NULL,NULL,2014-03-29 11:03:27
2014-03-29 11:01:46,5,8866,2014-03-29 11:01:47,NULL,NULL,2014-03-29 11:05:02
2014-03-29 11:04:15,5,7531,2014-03-29 11:04:15,NULL,NULL,2014-03-29 11:10:05
2014-03-29 11:07:51,2,6916,2014-03-29 11:07:52,NULL,NULL,2014-03-29 11:10:56
2014-03-29 11:08:58,2,8866,2014-03-29 11:08:59,NULL,NULL,2014-03-29 11:13:17
2014-03-29 11:09:10,20,9111,2014-03-29 11:09:11,NULL,NULL,2014-03-29 11:12:03
2014-03-29 11:11:45,2,8077,2014-03-29 11:11:46,NULL,NULL,2014-03-29 11:15:08
2014-03-29 11:16:55,5,7531,2014-03-29 11:16:56,NULL,NULL,2014-03-29 11:22:58
2014-03-29 11:17:52,20,6916,2014-03-29 11:17:54,NULL,NULL,2014-03-29 11:22:22
2014-03-29 11:20:28,2,9111,2014-03-29 11:20:29,NULL,NULL,2014-03-29 11:22:51
2014-03-29 11:22:30,2,8866,2014-03-29 11:22:31,NULL,NULL,2014-03-29 11:26:51
2014-03-29 11:24:44,20,8077,2014-03-29 11:24:45,NULL,NULL,2014-03-29 11:25:48
