date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-02 08:00:57,20,6947,2014-07-02 08:00:58,2014-07-02 08:03:19,2014-07-02 08:04:56,2014-07-02 08:07:43
2014-07-02 08:01:10,20,8076,2014-07-02 08:01:11,NULL,NULL,2014-07-02 08:08:43
2014-07-02 08:01:22,2,7923,2014-07-02 08:01:23,NULL,NULL,2014-07-02 08:04:28
2014-07-02 08:01:23,20,9113,2014-07-02 08:01:24,NULL,NULL,2014-07-02 08:05:16
2014-07-02 08:01:53,20,6922,2014-07-02 08:01:54,NULL,NULL,2014-07-02 08:03:00
2014-07-02 08:02:00,2,8189,2014-07-02 08:02:01,NULL,NULL,2014-07-02 08:04:21
2014-07-02 08:02:23,0,9694,2014-07-02 08:02:24,NULL,NULL,2014-07-02 08:04:18
2014-07-02 08:02:30,20,6940,2014-07-02 08:02:30,NULL,NULL,2014-07-02 08:05:48
2014-07-02 08:02:35,2,8861,2014-07-02 08:02:36,NULL,NULL,2014-07-02 08:05:11
2014-07-02 08:03:46,5,1108,2014-07-02 08:03:47,NULL,NULL,2014-07-02 08:08:15
2014-07-02 08:04:30,0,9819,2014-07-02 08:04:31,NULL,NULL,2014-07-02 08:07:51
2014-07-02 08:04:31,2,6949,2014-07-02 08:04:32,NULL,NULL,2014-07-02 08:07:14
2014-07-02 08:04:53,20,6944,2014-07-02 08:04:54,NULL,NULL,2014-07-02 08:08:25
2014-07-02 08:05:01,20,6922,2014-07-02 08:05:02,NULL,NULL,2014-07-02 08:07:28
2014-07-02 08:05:17,5,1103,2014-07-02 08:05:18,2014-07-02 08:06:46,2014-07-02 08:07:23,2014-07-02 08:15:34
2014-07-02 08:05:28,17,8189,2014-07-02 08:05:29,NULL,NULL,2014-07-02 08:09:19
2014-07-02 08:05:38,2,7923,2014-07-02 08:05:39,NULL,NULL,2014-07-02 08:06:45
2014-07-02 08:05:49,20,9341,2014-07-02 08:05:49,2014-07-02 08:07:55,2014-07-02 08:08:17,2014-07-02 08:10:21
2014-07-02 08:06:00,2,6947,2014-07-02 08:06:00,NULL,NULL,2014-07-02 08:14:43
2014-07-02 08:06:22,2,8861,2014-07-02 08:06:23,NULL,NULL,2014-07-02 08:06:27
2014-07-02 08:06:33,5,1102,2014-07-02 08:06:33,NULL,NULL,2014-07-02 08:09:51
2014-07-02 08:06:47,20,6940,2014-07-02 08:06:48,NULL,NULL,2014-07-02 08:15:34
2014-07-02 08:07:17,20,8861,2014-07-02 08:07:18,NULL,NULL,2014-07-02 08:07:20
2014-07-02 08:07:17,2,7923,2014-07-02 08:07:18,NULL,NULL,2014-07-02 08:09:17
2014-07-02 08:08:57,5,1039,2014-07-02 08:08:58,2014-07-02 08:10:51,2014-07-02 08:11:37,2014-07-02 08:24:24
2014-07-02 08:09:12,5,1041,2014-07-02 08:09:13,NULL,NULL,2014-07-02 08:22:18
2014-07-02 08:09:53,20,6949,2014-07-02 08:09:54,NULL,NULL,2014-07-02 08:13:23
2014-07-02 08:09:55,5,1038,2014-07-02 08:09:56,NULL,NULL,2014-07-02 08:10:36
2014-07-02 08:10:15,2,8861,2014-07-02 08:10:16,NULL,NULL,2014-07-02 08:13:43
2014-07-02 08:10:17,20,6922,2014-07-02 08:10:18,NULL,NULL,2014-07-02 08:13:53
2014-07-02 08:10:20,5,9826,2014-07-02 08:10:21,2014-07-02 08:13:10,2014-07-02 08:14:11,2014-07-02 08:20:40
2014-07-02 08:10:25,5,1107,2014-07-02 08:10:26,NULL,NULL,2014-07-02 08:12:43
2014-07-02 08:10:53,20,9341,2014-07-02 08:10:54,NULL,NULL,2014-07-02 08:24:24
2014-07-02 08:11:01,20,6944,2014-07-02 08:11:02,NULL,NULL,2014-07-02 08:14:55
2014-07-02 08:11:54,20,9113,2014-07-02 08:11:55,NULL,NULL,2014-07-02 08:13:31
2014-07-02 08:12:23,5,9694,2014-07-02 08:12:23,NULL,NULL,2014-07-02 08:14:55
2014-07-02 08:13:00,2,8076,2014-07-02 08:13:01,NULL,NULL,2014-07-02 08:19:11
2014-07-02 08:13:13,20,8189,2014-07-02 08:13:14,NULL,NULL,2014-07-02 08:20:40
2014-07-02 08:13:19,5,9821,2014-07-02 08:13:20,NULL,NULL,2014-07-02 08:28:22
