date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-30 08:00:54,0,6944,2014-07-30 08:00:55,NULL,NULL,2014-07-30 08:08:56
2014-07-30 08:00:58,2,6947,2014-07-30 08:00:59,NULL,NULL,2014-07-30 08:04:47
2014-07-30 08:02:16,20,6926,2014-07-30 08:02:17,NULL,NULL,2014-07-30 08:11:54
2014-07-30 08:02:43,20,6930,2014-07-30 08:02:44,NULL,NULL,2014-07-30 08:04:47
2014-07-30 08:03:07,0,1039,2014-07-30 08:03:08,NULL,NULL,2014-07-30 08:07:49
2014-07-30 08:03:50,0,8190,2014-07-30 08:03:51,NULL,NULL,2014-07-30 08:08:47
2014-07-30 08:04:11,9,1171,2014-07-30 08:04:12,2014-07-30 08:06:55,2014-07-30 08:07:56,2014-07-30 08:11:48
2014-07-30 08:04:59,2,9514,2014-07-30 08:05:00,NULL,NULL,2014-07-30 08:10:24
2014-07-30 08:05:12,5,9689,2014-07-30 08:05:13,NULL,NULL,2014-07-30 08:12:14
2014-07-30 08:05:15,20,9567,2014-07-30 08:05:16,NULL,NULL,2014-07-30 08:08:28
2014-07-30 08:05:55,20,8373,2014-07-30 08:05:56,NULL,NULL,2014-07-30 08:09:04
2014-07-30 08:06:33,5,1040,2014-07-30 08:06:34,NULL,NULL,2014-07-30 08:07:05
2014-07-30 08:06:47,2,8189,2014-07-30 08:06:48,NULL,NULL,2014-07-30 08:09:09
2014-07-30 08:06:52,20,9109,2014-07-30 08:06:53,NULL,NULL,2014-07-30 08:10:28
2014-07-30 08:06:57,20,6930,2014-07-30 08:06:58,2014-07-30 08:10:56,NULL,2014-07-30 08:11:48
2014-07-30 08:07:56,20,6947,2014-07-30 08:07:57,NULL,NULL,2014-07-30 08:09:05
2014-07-30 08:08:03,20,9567,2014-07-30 08:08:34,NULL,NULL,2014-07-30 08:10:50
2014-07-30 08:08:19,20,8190,2014-07-30 08:08:53,NULL,NULL,2014-07-30 08:10:42
2014-07-30 08:08:21,5,1177,2014-07-30 08:08:22,2014-07-30 08:09:57,2014-07-30 08:10:34,2014-07-30 08:14:46
2014-07-30 08:08:35,0,9826,2014-07-30 08:08:36,NULL,NULL,2014-07-30 08:18:13
2014-07-30 08:08:52,5,1103,2014-07-30 08:08:53,NULL,NULL,2014-07-30 08:12:48
2014-07-30 08:09:30,5,1107,2014-07-30 08:09:31,NULL,NULL,2014-07-30 08:09:44
2014-07-30 08:10:00,20,6944,2014-07-30 08:10:01,2014-07-30 08:13:09,NULL,2014-07-30 08:14:46
2014-07-30 08:10:02,2,8373,2014-07-30 08:10:03,NULL,NULL,2014-07-30 08:11:22
2014-07-30 08:10:14,5,1041,2014-07-30 08:10:15,NULL,NULL,2014-07-30 08:12:31
2014-07-30 08:12:25,2,8189,2014-07-30 08:12:26,NULL,NULL,2014-07-30 08:14:18
2014-07-30 08:12:58,5,1040,2014-07-30 08:12:59,NULL,NULL,2014-07-30 08:15:59
2014-07-30 08:12:59,20,6947,2014-07-30 08:13:00,NULL,NULL,2014-07-30 08:14:22
2014-07-30 08:13:26,5,1108,2014-07-30 08:13:27,2014-07-30 08:24:48,2014-07-30 08:25:50,2014-07-30 08:25:52
2014-07-30 08:13:31,20,9514,2014-07-30 08:13:32,NULL,NULL,2014-07-30 08:14:31
2014-07-30 08:15:22,9,1039,2014-07-30 08:15:23,NULL,NULL,2014-07-30 08:17:10
2014-07-30 08:15:22,20,9109,2014-07-30 08:15:23,NULL,NULL,2014-07-30 08:20:04
2014-07-30 08:15:39,5,1171,2014-07-30 08:15:40,2014-07-30 08:19:01,2014-07-30 08:19:59,2014-07-30 08:21:40
2014-07-30 08:16:41,20,8190,2014-07-30 08:16:42,2014-07-30 08:18:45,2014-07-30 08:19:11,2014-07-30 08:21:54
2014-07-30 08:16:57,20,9567,2014-07-30 08:16:58,NULL,NULL,2014-07-30 08:24:49
2014-07-30 08:18:18,20,8373,2014-07-30 08:18:19,NULL,NULL,2014-07-30 08:20:50
2014-07-30 08:19:03,2,6930,2014-07-30 08:19:04,NULL,NULL,2014-07-30 08:21:40
2014-07-30 08:19:05,2,6926,2014-07-30 08:19:06,NULL,NULL,2014-07-30 08:21:41
2014-07-30 08:19:08,20,9689,2014-07-30 08:19:09,NULL,NULL,2014-07-30 08:24:56
2014-07-30 08:19:31,5,1107,2014-07-30 08:19:31,2014-07-30 08:20:18,2014-07-30 08:20:41,2014-07-30 08:22:36
2014-07-30 08:19:41,2,8189,2014-07-30 08:19:41,NULL,NULL,2014-07-30 08:21:53
2014-07-30 08:19:51,2,6947,2014-07-30 08:19:52,NULL,NULL,2014-07-30 08:21:18
2014-07-30 08:20:20,20,9514,2014-07-30 08:20:21,NULL,NULL,2014-07-30 08:22:36
2014-07-30 08:20:33,5,1177,2014-07-30 08:20:34,NULL,NULL,2014-07-30 08:30:50
2014-07-30 08:21:09,5,9821,2014-07-30 08:21:10,NULL,NULL,2014-07-30 08:26:06
2014-07-30 08:21:14,20,6944,2014-07-30 08:21:14,NULL,NULL,2014-07-30 08:26:59
2014-07-30 08:22:00,5,1041,2014-07-30 08:22:01,NULL,NULL,2014-07-30 08:26:03
2014-07-30 08:22:01,2,8190,2014-07-30 08:22:02,NULL,NULL,2014-07-30 08:23:39
2014-07-30 08:22:03,9,1103,2014-07-30 08:22:04,NULL,NULL,2014-07-30 08:22:38
2014-07-30 08:22:19,20,9109,2014-07-30 08:22:20,NULL,NULL,2014-07-30 08:33:37
2014-07-30 08:22:50,20,8373,2014-07-30 08:22:51,NULL,NULL,2014-07-30 08:25:50
2014-07-30 08:23:01,2,6947,2014-07-30 08:23:02,NULL,NULL,2014-07-30 08:28:56
2014-07-30 08:24:50,20,6930,2014-07-30 08:24:51,NULL,NULL,2014-07-30 08:25:52
2014-07-30 08:25:06,2,6926,2014-07-30 08:25:06,NULL,NULL,2014-07-30 08:29:21
