date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-26 09:01:25,2,9568,2014-07-26 09:01:26,NULL,NULL,2014-07-26 09:03:03
2014-07-26 09:01:26,2,6949,2014-07-26 09:01:26,NULL,NULL,2014-07-26 09:05:17
2014-07-26 09:02:23,5,9426,2014-07-26 09:02:24,NULL,NULL,2014-07-26 09:04:03
2014-07-26 09:02:37,2,8486,2014-07-26 09:02:38,NULL,NULL,2014-07-26 09:04:18
2014-07-26 09:03:25,2,9433,2014-07-26 09:03:26,NULL,NULL,2014-07-26 09:04:42
2014-07-26 09:03:40,2,8373,2014-07-26 09:03:41,NULL,NULL,2014-07-26 09:05:09
2014-07-26 09:03:58,5,8077,2014-07-26 09:03:58,NULL,NULL,2014-07-26 09:05:22
2014-07-26 09:04:03,2,7531,2014-07-26 09:04:04,NULL,NULL,2014-07-26 09:05:07
2014-07-26 09:04:41,5,9568,2014-07-26 09:04:42,NULL,NULL,2014-07-26 09:07:24
2014-07-26 09:05:09,5,8486,2014-07-26 09:05:10,NULL,NULL,2014-07-26 09:07:14
2014-07-26 09:05:32,2,7531,2014-07-26 09:05:33,NULL,NULL,2014-07-26 09:06:40
2014-07-26 09:05:46,9,8373,2014-07-26 09:05:47,NULL,NULL,2014-07-26 09:07:20
2014-07-26 09:06:58,2,6949,2014-07-26 09:06:59,NULL,NULL,2014-07-26 09:09:35
2014-07-26 09:07:09,5,8077,2014-07-26 09:07:10,2014-07-26 09:09:01,2014-07-26 09:09:42,2014-07-26 09:11:24
2014-07-26 09:07:22,2,7531,2014-07-26 09:07:23,NULL,NULL,2014-07-26 09:17:36
2014-07-26 09:07:32,2,8486,2014-07-26 09:07:33,NULL,NULL,2014-07-26 09:09:19
2014-07-26 09:07:53,2,9568,2014-07-26 09:07:54,NULL,NULL,2014-07-26 09:09:01
2014-07-26 09:07:53,2,8373,2014-07-26 09:07:54,NULL,NULL,2014-07-26 09:09:11
2014-07-26 09:08:51,20,9568,2014-07-26 09:09:06,NULL,NULL,2014-07-26 09:11:29
2014-07-26 09:10:05,0,8486,2014-07-26 09:10:05,NULL,NULL,2014-07-26 09:12:51
2014-07-26 09:10:05,2,8373,2014-07-26 09:10:06,NULL,NULL,2014-07-26 09:11:26
2014-07-26 09:11:34,2,6949,2014-07-26 09:11:35,NULL,NULL,2014-07-26 09:13:54
2014-07-26 09:11:47,5,8077,2014-07-26 09:11:48,NULL,NULL,2014-07-26 09:13:12
2014-07-26 09:13:44,2,8373,2014-07-26 09:13:45,NULL,NULL,2014-07-26 09:15:10
2014-07-26 09:15:02,0,9568,2014-07-26 09:15:03,NULL,NULL,2014-07-26 09:17:17
2014-07-26 09:15:35,5,9426,2014-07-26 09:15:36,NULL,NULL,2014-07-26 09:19:58
2014-07-26 09:15:53,20,8486,2014-07-26 09:15:54,NULL,NULL,2014-07-26 09:18:46
2014-07-26 09:17:13,2,6949,2014-07-26 09:17:14,NULL,NULL,2014-07-26 09:22:17
2014-07-26 09:18:06,5,8373,2014-07-26 09:18:07,NULL,NULL,2014-07-26 09:19:22
2014-07-26 09:18:58,2,8077,2014-07-26 09:18:59,NULL,NULL,2014-07-26 09:21:27
2014-07-26 09:19:35,2,9568,2014-07-26 09:19:36,NULL,NULL,2014-07-26 09:21:43
2014-07-26 09:21:01,2,7531,2014-07-26 09:21:02,NULL,NULL,2014-07-26 09:21:57
2014-07-26 09:21:37,2,9433,2014-07-26 09:21:38,NULL,NULL,2014-07-26 09:23:17
2014-07-26 09:21:40,2,8486,2014-07-26 09:21:41,NULL,NULL,2014-07-26 09:22:54
2014-07-26 09:21:48,5,9509,2014-07-26 09:21:49,NULL,NULL,2014-07-26 09:34:38
2014-07-26 09:23:27,2,8373,2014-07-26 09:23:28,2014-07-26 09:24:46,NULL,2014-07-26 09:24:53
2014-07-26 09:24:23,20,9426,2014-07-26 09:24:23,NULL,NULL,2014-07-26 09:27:53
2014-07-26 09:25:10,20,8077,2014-07-26 09:25:11,NULL,NULL,2014-07-26 09:31:44
2014-07-26 09:26:02,20,9568,2014-07-26 09:26:03,NULL,NULL,2014-07-26 09:26:46
2014-07-26 09:26:15,2,6949,2014-07-26 09:26:16,NULL,NULL,2014-07-26 09:31:15
2014-07-26 09:26:41,2,8486,2014-07-26 09:26:42,NULL,NULL,2014-07-26 09:27:56
2014-07-26 09:28:14,5,7531,2014-07-26 09:28:15,NULL,NULL,2014-07-26 09:29:34
2014-07-26 09:29:56,2,9433,2014-07-26 09:29:57,NULL,NULL,2014-07-26 09:32:31
2014-07-26 09:30:11,2,8373,2014-07-26 09:30:12,NULL,NULL,2014-07-26 09:31:06
2014-07-26 09:30:12,5,9568,2014-07-26 09:30:13,NULL,NULL,2014-07-26 09:32:13
2014-07-26 09:30:30,0,9426,2014-07-26 09:30:30,NULL,NULL,2014-07-26 09:40:39
2014-07-26 09:35:18,2,8486,2014-07-26 09:35:19,NULL,NULL,2014-07-26 09:42:21
2014-07-26 09:35:23,9,7531,2014-07-26 09:35:24,NULL,NULL,2014-07-26 09:38:11
2014-07-26 09:37:56,0,6949,2014-07-26 09:37:57,NULL,NULL,2014-07-26 09:44:11
2014-07-26 09:38:45,2,8373,2014-07-26 09:38:46,NULL,NULL,2014-07-26 09:40:13
2014-07-26 09:39:21,5,8077,2014-07-26 09:39:21,NULL,NULL,2014-07-26 09:40:34
2014-07-26 09:40:37,2,9568,2014-07-26 09:40:38,NULL,NULL,2014-07-26 09:41:34
2014-07-26 09:40:40,2,9433,2014-07-26 09:40:41,NULL,NULL,2014-07-26 09:42:00
2014-07-26 09:41:59,0,8077,2014-07-26 09:42:00,NULL,NULL,2014-07-26 09:44:02
2014-07-26 09:42:02,20,7531,2014-07-26 09:42:03,NULL,NULL,2014-07-26 09:47:51
2014-07-26 09:42:08,2,8373,2014-07-26 09:42:09,NULL,NULL,2014-07-26 09:43:25
2014-07-26 09:42:08,2,9426,2014-07-26 09:42:09,NULL,NULL,2014-07-26 09:44:58
2014-07-26 09:43:15,20,9568,2014-07-26 09:43:16,NULL,NULL,2014-07-26 09:54:41
2014-07-26 09:43:19,2,9433,2014-07-26 09:43:20,NULL,NULL,2014-07-26 09:44:11
2014-07-26 09:43:46,2,8486,2014-07-26 09:43:46,NULL,NULL,2014-07-26 09:45:48
2014-07-26 09:44:07,5,9509,2014-07-26 09:44:08,NULL,NULL,2014-07-26 09:45:24
2014-07-26 09:47:36,2,8373,2014-07-26 09:47:37,NULL,NULL,2014-07-26 09:51:33
2014-07-26 09:49:14,2,8077,2014-07-26 09:49:15,NULL,NULL,2014-07-26 09:57:16
2014-07-26 09:52:18,2,9433,2014-07-26 09:52:19,NULL,NULL,2014-07-26 09:53:26
2014-07-26 09:52:50,2,6949,2014-07-26 09:52:51,NULL,NULL,2014-07-26 09:59:04
2014-07-26 09:53:02,20,9426,2014-07-26 09:53:03,NULL,NULL,2014-07-26 10:00:49
2014-07-26 09:54:09,5,9509,2014-07-26 09:54:10,NULL,NULL,2014-07-26 10:01:10
2014-07-26 09:55:22,20,8486,2014-07-26 09:55:23,NULL,NULL,2014-07-26 10:07:55
2014-07-26 09:55:32,9,7531,2014-07-26 09:55:33,NULL,NULL,2014-07-26 10:07:15
2014-07-26 09:57:16,5,8373,2014-07-26 09:57:17,NULL,NULL,2014-07-26 10:00:53
2014-07-26 09:58:07,20,9433,2014-07-26 09:58:08,NULL,NULL,2014-07-26 10:02:57
2014-07-26 09:58:20,2,9568,2014-07-26 09:58:21,NULL,NULL,2014-07-26 10:04:12
2014-07-26 10:00:36,20,9512,2014-07-26 10:00:37,NULL,NULL,2014-07-26 10:06:43
2014-07-26 10:03:37,20,8077,2014-07-26 10:03:38,NULL,NULL,2014-07-26 10:06:01
2014-07-26 10:04:49,5,6949,2014-07-26 10:04:50,NULL,NULL,2014-07-26 10:05:23
2014-07-26 10:06:45,5,7030,2014-07-26 10:06:46,NULL,NULL,2014-07-26 10:09:34
2014-07-26 10:06:52,20,9515,2014-07-26 10:06:53,2014-07-26 10:08:27,NULL,2014-07-26 10:10:56
2014-07-26 10:07:46,5,7002,2014-07-26 10:07:47,NULL,NULL,2014-07-26 10:10:23
