date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-04 08:01:07,2,6940,2014-07-04 08:01:08,NULL,NULL,2014-07-04 08:08:53
2014-07-04 08:01:12,2,6936,2014-07-04 08:01:13,NULL,NULL,2014-07-04 08:06:09
2014-07-04 08:01:35,2,8076,2014-07-04 08:01:36,NULL,NULL,2014-07-04 08:07:16
2014-07-04 08:02:21,20,6930,2014-07-04 08:02:22,2014-07-04 08:04:48,2014-07-04 08:05:44,2014-07-04 08:07:17
2014-07-04 08:03:15,5,9694,2014-07-04 08:03:16,NULL,NULL,2014-07-04 08:04:31
2014-07-04 08:04:37,9,1107,2014-07-04 08:04:38,NULL,NULL,2014-07-04 08:09:55
2014-07-04 08:04:56,20,9113,2014-07-04 08:04:57,NULL,NULL,2014-07-04 08:08:24
2014-07-04 08:05:08,20,7923,2014-07-04 08:05:09,NULL,NULL,2014-07-04 08:12:03
2014-07-04 08:05:15,20,8189,2014-07-04 08:05:16,NULL,NULL,2014-07-04 08:10:02
2014-07-04 08:05:16,5,9826,2014-07-04 08:05:17,NULL,NULL,2014-07-04 08:06:45
2014-07-04 08:06:13,20,9342,2014-07-04 08:06:13,2014-07-04 08:13:17,2014-07-04 08:14:10,2014-07-04 08:16:44
2014-07-04 08:06:20,5,9109,2014-07-04 08:06:21,NULL,NULL,2014-07-04 08:07:15
2014-07-04 08:07:18,17,7823,2014-07-04 08:07:19,NULL,NULL,2014-07-04 08:07:35
2014-07-04 08:08:01,17,6930,2014-07-04 08:08:02,NULL,NULL,2014-07-04 08:08:45
2014-07-04 08:08:43,2,9434,2014-07-04 08:08:44,NULL,NULL,2014-07-04 08:10:38
2014-07-04 08:08:51,20,6936,2014-07-04 08:08:52,NULL,NULL,2014-07-04 08:09:38
2014-07-04 08:08:55,2,8076,2014-07-04 08:08:56,NULL,NULL,2014-07-04 08:15:28
2014-07-04 08:09:18,5,9694,2014-07-04 08:09:19,NULL,NULL,2014-07-04 08:19:41
2014-07-04 08:09:55,2,9109,2014-07-04 08:09:56,NULL,NULL,2014-07-04 08:11:52
2014-07-04 08:10:41,20,7823,2014-07-04 08:10:42,NULL,NULL,2014-07-04 08:25:15
2014-07-04 08:10:56,2,9113,2014-07-04 08:10:57,NULL,NULL,2014-07-04 08:15:59
2014-07-04 08:11:05,5,9826,2014-07-04 08:11:06,NULL,NULL,2014-07-04 08:18:02
2014-07-04 08:11:16,2,6930,2014-07-04 08:11:17,2014-07-04 08:13:01,2014-07-04 08:13:17,2014-07-04 08:14:55
2014-07-04 08:11:52,2,6940,2014-07-04 08:11:53,NULL,NULL,2014-07-04 08:20:04
2014-07-04 08:12:00,2,8189,2014-07-04 08:12:01,NULL,NULL,2014-07-04 08:14:59
2014-07-04 08:12:10,20,6936,2014-07-04 08:12:11,NULL,NULL,2014-07-04 08:19:28
2014-07-04 08:13:52,20,9434,2014-07-04 08:13:53,NULL,NULL,2014-07-04 08:15:04
2014-07-04 08:14:26,2,9109,2014-07-04 08:14:27,NULL,NULL,2014-07-04 08:16:53
2014-07-04 08:14:48,5,1107,2014-07-04 08:14:49,2014-07-04 08:15:44,NULL,2014-07-04 08:16:06
2014-07-04 08:15:37,2,7923,2014-07-04 08:15:38,NULL,NULL,2014-07-04 08:15:40
2014-07-04 08:15:43,2,6930,2014-07-04 08:15:43,NULL,NULL,2014-07-04 08:15:46
2014-07-04 08:15:46,2,9434,2014-07-04 08:15:47,NULL,NULL,2014-07-04 08:20:28
2014-07-04 08:15:49,2,8189,2014-07-04 08:15:50,NULL,NULL,2014-07-04 08:15:52
2014-07-04 08:15:50,2,8076,2014-07-04 08:15:51,NULL,NULL,2014-07-04 08:15:53
2014-07-04 08:15:54,2,6930,2014-07-04 08:15:55,NULL,NULL,2014-07-04 08:15:57
2014-07-04 08:16:00,2,7923,2014-07-04 08:16:01,NULL,NULL,2014-07-04 08:16:03
