date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-01 08:01:08,20,6936,2014-07-01 08:01:09,NULL,NULL,2014-07-01 08:05:56
2014-07-01 08:01:19,20,6947,2014-07-01 08:01:20,NULL,NULL,2014-07-01 08:05:57
2014-07-01 08:01:26,0,6944,2014-07-01 08:01:27,NULL,NULL,2014-07-01 08:12:27
2014-07-01 08:01:28,20,6922,2014-07-01 08:01:29,NULL,NULL,2014-07-01 08:07:10
2014-07-01 08:02:23,5,9819,2014-07-01 08:02:24,NULL,NULL,2014-07-01 08:10:55
2014-07-01 08:02:25,20,8189,2014-07-01 08:02:26,NULL,NULL,2014-07-01 08:06:58
2014-07-01 08:02:27,20,7823,2014-07-01 08:02:28,NULL,NULL,2014-07-01 08:07:23
2014-07-01 08:02:45,5,1039,2014-07-01 08:02:46,2014-07-01 08:03:50,NULL,2014-07-01 08:05:19
2014-07-01 08:03:25,20,8514,2014-07-01 08:03:26,NULL,NULL,2014-07-01 08:03:46
2014-07-01 08:03:29,9,1108,2014-07-01 08:03:30,2014-07-01 08:04:31,NULL,2014-07-01 08:05:34
2014-07-01 08:03:47,20,8514,2014-07-01 08:04:15,NULL,NULL,2014-07-01 08:04:36
2014-07-01 08:03:51,20,NULL,NULL,NULL,NULL,2014-07-01 08:04:49
2014-07-01 08:04:13,5,1102,2014-07-01 08:04:14,2014-07-01 08:05:47,NULL,2014-07-01 08:07:00
2014-07-01 08:04:21,20,6936,2014-07-01 08:06:01,2014-07-01 08:11:41,2014-07-01 08:12:54,2014-07-01 08:13:05
2014-07-01 08:04:32,20,NULL,NULL,NULL,NULL,2014-07-01 08:05:15
2014-07-01 08:04:46,5,1041,2014-07-01 08:04:47,2014-07-01 08:05:46,NULL,2014-07-01 08:07:28
2014-07-01 08:04:55,5,9826,2014-07-01 08:04:56,NULL,NULL,2014-07-01 08:10:22
2014-07-01 08:04:56,2,NULL,NULL,NULL,NULL,2014-07-01 08:05:42
2014-07-01 08:05:00,2,6947,2014-07-01 08:06:02,NULL,NULL,2014-07-01 08:13:31
2014-07-01 08:05:47,20,NULL,NULL,NULL,NULL,2014-07-01 08:06:40
2014-07-01 08:05:49,20,8514,2014-07-01 08:06:55,NULL,NULL,2014-07-01 08:07:42
2014-07-01 08:05:52,20,8189,2014-07-01 08:07:02,NULL,NULL,2014-07-01 08:10:22
2014-07-01 08:05:52,20,6922,2014-07-01 08:07:16,NULL,NULL,2014-07-01 08:09:51
2014-07-01 08:06:01,5,1103,2014-07-01 08:06:02,2014-07-01 08:12:47,NULL,2014-07-01 08:13:55
2014-07-01 08:06:24,20,7823,2014-07-01 08:07:30,NULL,NULL,2014-07-01 08:10:43
2014-07-01 08:06:32,5,1038,2014-07-01 08:06:33,2014-07-01 08:09:39,NULL,2014-07-01 08:10:27
2014-07-01 08:06:53,2,8514,2014-07-01 08:07:46,NULL,NULL,2014-07-01 08:08:23
2014-07-01 08:07:09,19,1039,2014-07-01 08:07:10,2014-07-01 08:11:48,NULL,2014-07-01 08:13:53
2014-07-01 08:07:27,2,8514,2014-07-01 08:08:53,NULL,NULL,2014-07-01 08:09:16
2014-07-01 08:08:18,5,1108,2014-07-01 08:08:18,NULL,NULL,2014-07-01 08:11:16
2014-07-01 08:08:21,20,6922,2014-07-01 08:09:57,2014-07-01 08:12:02,2014-07-01 08:12:34,2014-07-01 08:17:39
2014-07-01 08:08:27,2,8189,2014-07-01 08:10:27,NULL,NULL,2014-07-01 08:13:06
2014-07-01 08:09:14,5,1102,2014-07-01 08:09:15,NULL,NULL,2014-07-01 08:11:44
2014-07-01 08:09:29,2,8514,2014-07-01 08:10:30,NULL,NULL,2014-07-01 08:11:49
2014-07-01 08:09:32,20,NULL,NULL,NULL,NULL,2014-07-01 08:10:23
2014-07-01 08:09:54,20,7823,2014-07-01 08:10:47,NULL,NULL,2014-07-01 08:15:10
2014-07-01 08:10:03,20,8514,2014-07-01 08:11:54,NULL,NULL,2014-07-01 08:15:50
2014-07-01 08:10:29,2,6944,2014-07-01 08:12:33,NULL,NULL,2014-07-01 08:20:08
2014-07-01 08:10:37,5,1041,2014-07-01 08:10:38,NULL,NULL,2014-07-01 08:18:09
2014-07-01 08:10:46,5,9826,2014-07-01 08:10:47,NULL,NULL,2014-07-01 08:12:59
2014-07-01 08:11:06,5,1038,2014-07-01 08:11:07,2014-07-01 08:17:28,NULL,2014-07-01 08:18:24
2014-07-01 08:11:11,20,NULL,NULL,NULL,NULL,2014-07-01 08:11:48
2014-07-01 08:11:25,20,6922,2014-07-01 08:12:36,NULL,NULL,2014-07-01 08:17:08
2014-07-01 08:11:39,20,6936,2014-07-01 08:12:57,NULL,NULL,2014-07-01 08:17:33
2014-07-01 08:11:41,5,9819,2014-07-01 08:11:42,NULL,NULL,2014-07-01 08:15:48
2014-07-01 08:11:50,5,1108,2014-07-01 08:11:51,NULL,NULL,2014-07-01 08:15:59
2014-07-01 08:12:12,5,1102,2014-07-01 08:12:13,NULL,NULL,2014-07-01 08:23:14
2014-07-01 08:12:19,20,8189,2014-07-01 08:13:12,NULL,NULL,2014-07-01 08:16:54
2014-07-01 08:12:32,5,1040,2014-07-01 08:12:33,NULL,NULL,2014-07-01 08:14:24
2014-07-01 08:12:48,20,NULL,NULL,NULL,NULL,2014-07-01 08:13:32
2014-07-01 08:12:56,20,7823,2014-07-01 08:15:15,NULL,NULL,2014-07-01 08:21:45
2014-07-01 08:13:09,20,8514,2014-07-01 08:15:53,NULL,NULL,2014-07-01 08:20:10
2014-07-01 08:13:19,20,8189,2014-07-01 08:17:00,NULL,NULL,2014-07-01 08:22:26
2014-07-01 08:13:29,20,6922,2014-07-01 08:17:14,NULL,NULL,2014-07-01 08:22:42
2014-07-01 08:13:40,5,9826,2014-07-01 08:13:41,2014-07-01 08:14:09,NULL,2014-07-01 08:15:09
2014-07-01 08:13:46,2,6936,2014-07-01 08:17:39,NULL,NULL,2014-07-01 08:20:20
2014-07-01 08:14:02,0,1039,2014-07-01 08:14:03,NULL,NULL,2014-07-01 08:19:42
2014-07-01 08:14:10,20,NULL,NULL,NULL,NULL,2014-07-01 08:14:53
2014-07-01 08:14:15,5,1103,2014-07-01 08:14:15,2014-07-01 08:15:06,NULL,2014-07-01 08:17:20
2014-07-01 08:14:38,20,6947,2014-07-01 08:18:37,NULL,NULL,2014-07-01 08:21:36
2014-07-01 08:14:51,20,6944,2014-07-01 08:20:14,NULL,NULL,2014-07-01 08:26:16
2014-07-01 08:15:07,20,NULL,NULL,NULL,NULL,2014-07-01 08:16:19
2014-07-01 08:15:22,20,8514,2014-07-01 08:20:31,NULL,NULL,2014-07-01 08:21:35
2014-07-01 08:15:32,5,1040,2014-07-01 08:15:33,NULL,NULL,2014-07-01 08:22:06
2014-07-01 08:16:19,20,6936,2014-07-01 08:21:03,NULL,NULL,2014-07-01 08:29:09
2014-07-01 08:16:39,20,NULL,NULL,NULL,NULL,2014-07-01 08:21:08
2014-07-01 08:16:54,20,6947,2014-07-01 08:21:41,NULL,NULL,2014-07-01 08:31:13
2014-07-01 08:17:00,20,8514,2014-07-01 08:21:47,2014-07-01 08:23:39,2014-07-01 08:24:03,2014-07-01 08:28:52
2014-07-01 08:17:05,5,9826,2014-07-01 08:17:06,NULL,NULL,2014-07-01 08:21:51
2014-07-01 08:17:22,20,7823,2014-07-01 08:21:50,NULL,NULL,2014-07-01 08:25:18
2014-07-01 08:17:31,2,NULL,NULL,NULL,NULL,2014-07-01 08:18:03
2014-07-01 08:18:18,9,9819,2014-07-01 08:18:19,NULL,NULL,2014-07-01 08:29:19
2014-07-01 08:18:25,5,1108,2014-07-01 08:18:25,NULL,NULL,2014-07-01 08:26:10
2014-07-01 08:18:56,20,8189,2014-07-01 08:22:32,NULL,NULL,2014-07-01 08:27:05
2014-07-01 08:19:21,2,NULL,NULL,NULL,NULL,2014-07-01 08:21:53
2014-07-01 08:19:27,2,6922,2014-07-01 08:22:47,NULL,NULL,2014-07-01 08:25:59
2014-07-01 08:19:52,20,8514,2014-07-01 08:24:11,2014-07-01 08:30:25,2014-07-01 08:31:26,2014-07-01 08:32:28
2014-07-01 08:20:12,20,NULL,NULL,NULL,NULL,2014-07-01 08:22:57
2014-07-01 08:20:44,5,1103,2014-07-01 08:20:45,NULL,NULL,2014-07-01 08:24:53
2014-07-01 08:20:52,20,7823,2014-07-01 08:25:23,NULL,NULL,2014-07-01 08:29:20
2014-07-01 08:20:58,20,6922,2014-07-01 08:26:05,NULL,NULL,2014-07-01 08:31:04
2014-07-01 08:21:04,2,NULL,NULL,NULL,NULL,2014-07-01 08:25:50
2014-07-01 08:21:07,2,NULL,NULL,NULL,NULL,2014-07-01 08:22:26
2014-07-01 08:21:08,5,1041,2014-07-01 08:21:09,NULL,NULL,2014-07-01 08:22:16
2014-07-01 08:22:10,2,6944,2014-07-01 08:26:21,NULL,NULL,2014-07-01 08:35:16
2014-07-01 08:22:11,5,1038,2014-07-01 08:22:12,2014-07-01 08:22:57,NULL,2014-07-01 08:23:46
2014-07-01 08:22:25,20,8189,2014-07-01 08:27:10,NULL,NULL,2014-07-01 08:32:51
2014-07-01 08:22:27,20,6936,2014-07-01 08:29:13,NULL,NULL,2014-07-01 08:35:29
2014-07-01 08:22:42,20,7823,2014-07-01 08:29:25,NULL,NULL,2014-07-01 08:31:47
2014-07-01 08:22:51,5,1039,2014-07-01 08:22:52,NULL,NULL,2014-07-01 08:24:23
2014-07-01 08:22:56,20,NULL,NULL,NULL,NULL,2014-07-01 08:23:06
2014-07-01 08:22:59,20,NULL,NULL,NULL,NULL,2014-07-01 08:23:28
2014-07-01 08:23:06,20,8721,2014-07-01 08:29:31,NULL,NULL,2014-07-01 08:29:58
2014-07-01 08:24:13,20,6933,2014-07-01 08:29:42,NULL,NULL,2014-07-01 08:31:25
2014-07-01 08:24:28,5,9826,2014-07-01 08:24:29,NULL,NULL,2014-07-01 08:31:40
2014-07-01 08:24:34,5,1040,2014-07-01 08:24:35,NULL,NULL,2014-07-01 08:26:45
2014-07-01 08:24:38,20,8721,2014-07-01 08:30:06,NULL,NULL,2014-07-01 08:30:08
2014-07-01 08:25:13,5,1041,2014-07-01 08:25:14,2014-07-01 08:25:59,NULL,2014-07-01 08:27:40
2014-07-01 08:25:46,9,1102,2014-07-01 08:25:47,NULL,NULL,2014-07-01 08:41:10
