date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-07-19 09:01:22,2,6932,2014-07-19 09:01:23,NULL,NULL,2014-07-19 09:02:48
2014-07-19 09:01:53,20,9505,2014-07-19 09:01:54,NULL,NULL,2014-07-19 09:05:01
2014-07-19 09:03:15,5,9509,2014-07-19 09:03:15,NULL,NULL,2014-07-19 09:16:25
2014-07-19 09:04:29,20,8730,2014-07-19 09:04:30,NULL,NULL,2014-07-19 09:09:34
2014-07-19 09:04:41,2,8077,2014-07-19 09:04:42,NULL,NULL,2014-07-19 09:05:49
2014-07-19 09:05:49,20,7002,2014-07-19 09:05:50,2014-07-19 09:10:22,NULL,2014-07-19 09:12:24
2014-07-19 09:06:02,6,9514,2014-07-19 09:06:03,NULL,NULL,2014-07-19 09:10:16
2014-07-19 09:06:03,2,6916,2014-07-19 09:06:04,NULL,NULL,2014-07-19 09:12:13
2014-07-19 09:06:34,2,6932,2014-07-19 09:06:35,NULL,NULL,2014-07-19 09:09:13
2014-07-19 09:07:10,2,8077,2014-07-19 09:07:11,NULL,NULL,2014-07-19 09:09:03
2014-07-19 09:07:33,2,8077,2014-07-19 09:09:09,NULL,NULL,2014-07-19 09:11:23
2014-07-19 09:08:54,2,6932,2014-07-19 09:09:19,NULL,NULL,2014-07-19 09:11:07
2014-07-19 09:10:22,2,8730,2014-07-19 09:10:23,NULL,NULL,2014-07-19 09:12:20
2014-07-19 09:10:40,2,6932,2014-07-19 09:11:13,NULL,NULL,2014-07-19 09:12:19
2014-07-19 09:11:21,2,8077,2014-07-19 09:11:29,NULL,NULL,2014-07-19 09:14:04
2014-07-19 09:12:05,2,6916,2014-07-19 09:12:19,NULL,NULL,2014-07-19 09:13:50
2014-07-19 09:12:48,5,9505,2014-07-19 09:12:49,2014-07-19 09:13:58,2014-07-19 09:14:19,2014-07-19 09:16:48
2014-07-19 09:13:57,2,6932,2014-07-19 09:13:58,NULL,NULL,2014-07-19 09:16:48
2014-07-19 09:13:58,2,8730,2014-07-19 09:13:59,NULL,NULL,2014-07-19 09:19:26
2014-07-19 09:17:15,2,7002,2014-07-19 09:17:16,NULL,NULL,2014-07-19 09:22:06
2014-07-19 09:17:21,20,9575,2014-07-19 09:17:22,NULL,NULL,2014-07-19 09:29:48
2014-07-19 09:17:25,5,6916,2014-07-19 09:17:26,NULL,NULL,2014-07-19 09:24:38
2014-07-19 09:17:28,20,8077,2014-07-19 09:17:29,NULL,NULL,2014-07-19 09:25:46
2014-07-19 09:17:33,20,9505,2014-07-19 09:17:34,2014-07-19 09:18:07,2014-07-19 09:18:19,2014-07-19 09:19:25
2014-07-19 09:17:43,2,9514,2014-07-19 09:17:44,NULL,NULL,2014-07-19 09:19:15
2014-07-19 09:18:06,2,6932,2014-07-19 09:18:07,NULL,NULL,2014-07-19 09:19:25
2014-07-19 09:19:37,9,9509,2014-07-19 09:19:38,NULL,NULL,2014-07-19 09:19:39
2014-07-19 09:19:48,2,9514,2014-07-19 09:19:49,NULL,NULL,2014-07-19 09:21:08
2014-07-19 09:20:21,2,6932,2014-07-19 09:20:22,NULL,NULL,2014-07-19 09:24:12
2014-07-19 09:20:41,2,8730,2014-07-19 09:20:42,NULL,NULL,2014-07-19 09:21:44
2014-07-19 09:20:42,2,9514,2014-07-19 09:21:12,NULL,NULL,2014-07-19 09:26:39
2014-07-19 09:20:44,5,9505,2014-07-19 09:20:45,NULL,NULL,2014-07-19 09:23:03
2014-07-19 09:22:00,2,8730,2014-07-19 09:22:01,NULL,NULL,2014-07-19 09:29:26
2014-07-19 09:22:03,20,7002,2014-07-19 09:22:12,NULL,NULL,2014-07-19 09:26:17
2014-07-19 09:22:53,2,6932,2014-07-19 09:24:17,NULL,NULL,2014-07-19 09:33:00
2014-07-19 09:23:22,5,9509,2014-07-19 09:23:23,2014-07-19 09:23:48,2014-07-19 09:25:12,2014-07-19 09:26:18
2014-07-19 09:23:48,2,6916,2014-07-19 09:24:44,NULL,NULL,2014-07-19 09:26:18
2014-07-19 09:23:48,2,8077,2014-07-19 09:25:52,NULL,NULL,2014-07-19 09:29:45
2014-07-19 09:28:45,20,9505,2014-07-19 09:28:46,NULL,NULL,2014-07-19 09:37:07
2014-07-19 09:29:05,2,7002,2014-07-19 09:29:05,NULL,NULL,2014-07-19 09:31:23
2014-07-19 09:29:18,2,6916,2014-07-19 09:29:19,NULL,NULL,2014-07-19 09:36:24
2014-07-19 09:29:56,20,9514,2014-07-19 09:29:57,NULL,NULL,2014-07-19 09:33:48
2014-07-19 09:30:10,5,9509,2014-07-19 09:30:11,NULL,NULL,2014-07-19 09:35:08
2014-07-19 09:30:12,2,8730,2014-07-19 09:30:13,NULL,NULL,2014-07-19 09:34:06
2014-07-19 09:32:06,5,8077,2014-07-19 09:32:07,NULL,NULL,2014-07-19 09:35:56
2014-07-19 09:33:24,5,9575,2014-07-19 09:33:25,NULL,NULL,2014-07-19 09:40:30
2014-07-19 09:34:01,2,7002,2014-07-19 09:34:02,NULL,NULL,2014-07-19 09:35:29
2014-07-19 09:34:39,2,6932,2014-07-19 09:34:40,NULL,NULL,2014-07-19 09:36:39
2014-07-19 09:35:04,5,9514,2014-07-19 09:35:05,NULL,NULL,2014-07-19 09:38:24
2014-07-19 09:37:37,20,8730,2014-07-19 09:37:38,NULL,NULL,2014-07-19 09:47:26
2014-07-19 09:38:14,2,7002,2014-07-19 09:38:15,NULL,NULL,2014-07-19 09:40:12
2014-07-19 09:38:18,2,6916,2014-07-19 09:38:19,NULL,NULL,2014-07-19 09:43:16
2014-07-19 09:39:14,20,6932,2014-07-19 09:39:15,NULL,NULL,2014-07-19 09:44:13
2014-07-19 09:39:16,2,8077,2014-07-19 09:39:17,NULL,NULL,2014-07-19 09:41:13
