date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-06-24 08:00:14,9,6936,2014-06-24 08:00:15,NULL,NULL,2014-06-24 08:02:52
2014-06-24 08:00:43,20,8077,2014-06-24 08:00:44,NULL,NULL,2014-06-24 08:06:28
2014-06-24 08:00:56,20,8861,2014-06-24 08:00:57,2014-06-24 08:01:54,2014-06-24 08:02:27,2014-06-24 08:04:39
2014-06-24 08:01:48,5,1039,2014-06-24 08:01:49,NULL,NULL,2014-06-24 08:06:11
2014-06-24 08:02:32,5,9826,2014-06-24 08:02:33,NULL,NULL,2014-06-24 08:04:35
2014-06-24 08:02:58,20,6944,2014-06-24 08:02:59,NULL,NULL,2014-06-24 08:04:15
2014-06-24 08:03:03,20,8861,2014-06-24 08:03:04,NULL,NULL,2014-06-24 08:04:05
2014-06-24 08:03:37,9,1041,2014-06-24 08:03:38,2014-06-24 08:05:03,2014-06-24 08:05:31,2014-06-24 08:05:32
2014-06-24 08:04:27,20,6936,2014-06-24 08:04:28,NULL,NULL,2014-06-24 08:04:33
2014-06-24 08:04:29,20,8514,2014-06-24 08:04:29,NULL,NULL,2014-06-24 08:05:22
2014-06-24 08:05:00,20,9118,2014-06-24 08:05:01,NULL,NULL,2014-06-24 08:08:17
2014-06-24 08:05:05,20,8861,2014-06-24 08:05:06,NULL,NULL,2014-06-24 08:05:32
2014-06-24 08:05:46,0,1038,2014-06-24 08:05:47,NULL,NULL,2014-06-24 08:18:30
2014-06-24 08:05:49,2,8514,2014-06-24 08:05:50,NULL,NULL,2014-06-24 08:06:16
2014-06-24 08:06:06,20,8077,2014-06-24 08:06:31,NULL,NULL,2014-06-24 08:16:25
2014-06-24 08:06:22,20,6944,2014-06-24 08:07:00,NULL,NULL,2014-06-24 08:13:03
2014-06-24 08:06:24,9,1040,2014-06-24 08:06:25,2014-06-24 08:07:30,NULL,2014-06-24 08:09:01
2014-06-24 08:06:27,5,9826,2014-06-24 08:06:28,NULL,NULL,2014-06-24 08:18:12
2014-06-24 08:06:48,20,8514,2014-06-24 08:07:24,NULL,NULL,2014-06-24 08:08:41
2014-06-24 08:07:23,2,8861,2014-06-24 08:07:32,NULL,NULL,2014-06-24 08:10:39
2014-06-24 08:07:25,5,1041,2014-06-24 08:07:26,NULL,NULL,2014-06-24 08:10:03
2014-06-24 08:07:26,20,9118,2014-06-24 08:08:23,NULL,NULL,2014-06-24 08:12:07
2014-06-24 08:07:32,20,NULL,NULL,NULL,NULL,2014-06-24 08:08:09
2014-06-24 08:08:44,20,8514,2014-06-24 08:08:45,NULL,NULL,2014-06-24 08:09:08
2014-06-24 08:08:45,5,1039,2014-06-24 08:08:46,NULL,NULL,2014-06-24 08:10:56
2014-06-24 08:08:59,2,8514,2014-06-24 08:09:12,NULL,NULL,2014-06-24 08:09:32
2014-06-24 08:09:00,5,1040,2014-06-24 08:09:02,NULL,NULL,2014-06-24 08:09:02
2014-06-24 08:09:49,20,8514,2014-06-24 08:09:50,NULL,NULL,2014-06-24 08:10:25
2014-06-24 08:10:11,20,8861,2014-06-24 08:10:49,NULL,NULL,2014-06-24 08:15:35
2014-06-24 08:10:16,20,8514,2014-06-24 08:10:57,NULL,NULL,2014-06-24 08:11:46
2014-06-24 08:10:21,20,8514,2014-06-24 08:11:51,NULL,NULL,2014-06-24 08:12:22
2014-06-24 08:10:44,2,9118,2014-06-24 08:12:19,NULL,NULL,2014-06-24 08:19:28
2014-06-24 08:11:00,20,6944,2014-06-24 08:13:09,NULL,NULL,2014-06-24 08:17:15
2014-06-24 08:11:10,5,1040,2014-06-24 08:11:11,NULL,NULL,2014-06-24 08:15:26
2014-06-24 08:11:13,20,6936,2014-06-24 08:13:07,NULL,NULL,2014-06-24 08:13:07
2014-06-24 08:11:25,20,6936,2014-06-24 08:14:47,NULL,NULL,2014-06-24 08:17:50
2014-06-24 08:11:38,20,8861,2014-06-24 08:15:38,NULL,NULL,2014-06-24 08:17:59
2014-06-24 08:11:43,5,1041,2014-06-24 08:11:44,NULL,NULL,2014-06-24 08:14:10
2014-06-24 08:12:00,2,8514,2014-06-24 08:16:09,NULL,NULL,2014-06-24 08:16:25
2014-06-24 08:12:07,5,1039,2014-06-24 08:12:08,NULL,NULL,2014-06-24 08:14:17
2014-06-24 08:12:07,5,1041,2014-06-24 08:14:15,2014-06-24 08:15:24,NULL,2014-06-24 08:16:54
2014-06-24 08:12:26,2,8077,2014-06-24 08:16:31,NULL,NULL,2014-06-24 08:21:21
2014-06-24 08:12:56,20,NULL,NULL,NULL,NULL,2014-06-24 08:16:21
2014-06-24 08:13:00,20,8514,2014-06-24 08:17:49,NULL,NULL,2014-06-24 08:18:26
2014-06-24 08:13:36,20,6936,2014-06-24 08:17:56,NULL,NULL,2014-06-24 08:28:13
2014-06-24 08:13:41,2,NULL,NULL,NULL,NULL,2014-06-24 08:16:11
2014-06-24 08:13:54,5,1039,2014-06-24 08:14:23,NULL,NULL,2014-06-24 08:15:55
2014-06-24 08:13:57,2,8861,2014-06-24 08:18:11,NULL,NULL,2014-06-24 08:24:54
2014-06-24 08:14:41,5,1040,2014-06-24 08:15:31,NULL,NULL,2014-06-24 08:17:54
2014-06-24 08:15:07,5,1039,2014-06-24 08:16:00,NULL,NULL,2014-06-24 08:16:53
2014-06-24 08:15:07,20,8514,2014-06-24 08:18:39,NULL,NULL,2014-06-24 08:25:23
2014-06-24 08:15:21,5,1039,2014-06-24 08:16:54,2014-06-24 08:17:27,NULL,2014-06-24 08:18:44
2014-06-24 08:15:26,20,NULL,NULL,NULL,NULL,2014-06-24 08:16:24
2014-06-24 08:15:29,0,NULL,NULL,NULL,NULL,2014-06-24 08:15:41
2014-06-24 08:15:41,5,1041,2014-06-24 08:16:55,NULL,NULL,2014-06-24 08:17:35
2014-06-24 08:15:48,20,9118,2014-06-24 08:20:01,NULL,NULL,2014-06-24 08:21:02
2014-06-24 08:15:59,2,6944,2014-06-24 08:21:06,NULL,NULL,2014-06-24 08:23:41
2014-06-24 08:16:03,20,8077,2014-06-24 08:21:26,NULL,NULL,2014-06-24 08:23:49
2014-06-24 08:16:06,5,NULL,NULL,NULL,NULL,2014-06-24 08:16:32
2014-06-24 08:16:20,2,NULL,NULL,NULL,NULL,2014-06-24 08:18:43
2014-06-24 08:16:46,20,9118,2014-06-24 08:21:22,NULL,NULL,2014-06-24 08:28:01
2014-06-24 08:16:48,20,6944,2014-06-24 08:23:46,NULL,NULL,2014-06-24 08:26:50
2014-06-24 08:16:53,20,8077,2014-06-24 08:23:52,NULL,NULL,2014-06-24 08:28:27
2014-06-24 08:16:58,5,1041,2014-06-24 08:17:41,2014-06-24 08:18:21,NULL,2014-06-24 08:19:48
2014-06-24 08:17:02,9,1040,2014-06-24 08:18:00,NULL,NULL,2014-06-24 08:22:55
2014-06-24 08:17:04,5,9826,2014-06-24 08:18:18,NULL,NULL,2014-06-24 08:28:21
2014-06-24 08:17:29,20,NULL,NULL,NULL,NULL,2014-06-24 08:18:24
2014-06-24 08:17:47,2,8861,2014-06-24 08:25:02,NULL,NULL,2014-06-24 08:30:10
2014-06-24 08:17:54,20,NULL,NULL,NULL,NULL,2014-06-24 08:23:15
2014-06-24 08:18:08,20,8514,2014-06-24 08:25:43,NULL,NULL,2014-06-24 08:28:16
2014-06-24 08:18:11,20,6944,2014-06-24 08:26:55,NULL,NULL,2014-06-24 08:31:08
2014-06-24 08:18:22,20,NULL,NULL,NULL,NULL,2014-06-24 08:19:22
2014-06-24 08:18:25,2,NULL,NULL,NULL,NULL,2014-06-24 08:22:55
2014-06-24 08:18:44,2,NULL,NULL,NULL,NULL,2014-06-24 08:28:01
2014-06-24 08:18:44,5,1038,2014-06-24 08:18:45,NULL,NULL,2014-06-24 08:24:16
2014-06-24 08:18:59,5,1039,2014-06-24 08:19:00,NULL,NULL,2014-06-24 08:25:53
2014-06-24 08:19:33,20,6936,2014-06-24 08:28:19,2014-06-24 08:29:29,2014-06-24 08:29:51,2014-06-24 08:33:23
2014-06-24 08:19:41,2,8514,2014-06-24 08:28:18,NULL,NULL,2014-06-24 08:29:54
2014-06-24 08:19:58,20,9118,2014-06-24 08:28:18,NULL,NULL,2014-06-24 08:30:58
2014-06-24 08:20:11,20,NULL,NULL,NULL,NULL,2014-06-24 08:20:28
2014-06-24 08:20:22,20,8077,2014-06-24 08:28:32,NULL,NULL,2014-06-24 08:32:42
2014-06-24 08:20:35,5,1041,2014-06-24 08:20:36,NULL,NULL,2014-06-24 08:21:20
2014-06-24 08:20:42,20,NULL,NULL,NULL,NULL,2014-06-24 08:27:15
2014-06-24 08:21:24,5,1041,2014-06-24 08:21:25,NULL,NULL,2014-06-24 08:28:55
2014-06-24 08:21:25,5,1040,2014-06-24 08:23:01,NULL,NULL,2014-06-24 08:27:59
2014-06-24 08:21:28,5,1038,2014-06-24 08:24:17,NULL,NULL,2014-06-24 08:29:22
2014-06-24 08:21:41,20,1064,2014-06-24 08:28:34,NULL,NULL,2014-06-24 08:31:03
2014-06-24 08:22:03,9,NULL,NULL,NULL,NULL,2014-06-24 08:24:36
2014-06-24 08:22:29,2,NULL,NULL,NULL,NULL,2014-06-24 08:22:33
2014-06-24 08:22:37,9,NULL,NULL,NULL,NULL,2014-06-24 08:24:39
2014-06-24 08:22:56,5,NULL,NULL,NULL,NULL,2014-06-24 08:22:58
2014-06-24 08:23:09,5,1039,2014-06-24 08:25:59,NULL,NULL,2014-06-24 08:34:10
