date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-11-18 08:02:23,5,6989,2014-11-18 08:02:24,2014-11-18 08:04:21,2014-11-18 08:04:49,2014-11-18 08:07:10
2014-11-18 08:03:04,5,1044,2014-11-18 08:03:05,NULL,NULL,2014-11-18 08:05:54
2014-11-18 08:03:11,5,8076,2014-11-18 08:03:12,NULL,NULL,2014-11-18 08:05:05
2014-11-18 08:03:22,20,6943,2014-11-18 08:03:23,NULL,NULL,2014-11-18 08:07:06
2014-11-18 08:03:30,20,6944,2014-11-18 08:03:30,NULL,NULL,2014-11-18 08:06:04
2014-11-18 08:03:46,0,6947,2014-11-18 08:03:47,NULL,NULL,2014-11-18 08:07:38
2014-11-18 08:04:20,20,1104,2014-11-18 08:04:21,NULL,NULL,2014-11-18 08:08:31
2014-11-18 08:04:38,9,1407,2014-11-18 08:04:39,NULL,NULL,2014-11-18 08:14:27
2014-11-18 08:04:42,5,1241,2014-11-18 08:04:43,NULL,NULL,2014-11-18 08:05:21
2014-11-18 08:05:15,5,1041,2014-11-18 08:05:16,NULL,NULL,2014-11-18 08:06:25
2014-11-18 08:06:03,0,9820,2014-11-18 08:06:04,NULL,NULL,2014-11-18 08:09:09
2014-11-18 08:06:23,5,1398,2014-11-18 08:06:24,NULL,NULL,2014-11-18 08:07:21
2014-11-18 08:06:28,5,9687,2014-11-18 08:06:29,NULL,NULL,2014-11-18 08:08:17
2014-11-18 08:06:54,5,6940,2014-11-18 08:06:55,NULL,NULL,2014-11-18 08:09:12
2014-11-18 08:07:36,5,6989,2014-11-18 08:07:37,NULL,NULL,2014-11-18 08:09:11
2014-11-18 08:08:25,20,8076,2014-11-18 08:08:26,NULL,NULL,2014-11-18 08:11:51
2014-11-18 08:08:46,18,1241,2014-11-18 08:08:47,NULL,NULL,2014-11-18 08:11:58
2014-11-18 08:08:47,5,1044,2014-11-18 08:08:48,NULL,NULL,2014-11-18 08:11:27
2014-11-18 08:09:08,2,6944,2014-11-18 08:09:09,NULL,NULL,2014-11-18 08:12:22
2014-11-18 08:09:18,2,1041,2014-11-18 08:09:19,NULL,NULL,2014-11-18 08:16:45
2014-11-18 08:11:10,20,6943,2014-11-18 08:11:10,NULL,NULL,2014-11-18 08:19:28
2014-11-18 08:11:46,2,6947,2014-11-18 08:11:47,2014-11-18 08:16:07,2014-11-18 08:17:06,2014-11-18 08:20:47
2014-11-18 08:12:16,5,1398,2014-11-18 08:12:17,NULL,NULL,2014-11-18 08:17:01
2014-11-18 08:12:32,5,9687,2014-11-18 08:12:33,NULL,NULL,2014-11-18 08:19:44
2014-11-18 08:13:00,2,6989,2014-11-18 08:13:01,NULL,NULL,2014-11-18 08:14:53
2014-11-18 08:14:31,5,1104,2014-11-18 08:14:32,NULL,NULL,2014-11-18 08:16:49
2014-11-18 08:14:38,5,6940,2014-11-18 08:14:39,NULL,NULL,2014-11-18 08:18:27
2014-11-18 08:14:48,20,9820,2014-11-18 08:14:49,NULL,NULL,2014-11-18 08:17:12
2014-11-18 08:15:18,5,1044,2014-11-18 08:15:19,NULL,NULL,2014-11-18 08:17:19
2014-11-18 08:16:00,0,8076,2014-11-18 08:16:00,NULL,NULL,2014-11-18 08:18:03
2014-11-18 08:16:32,5,1241,2014-11-18 08:16:33,2014-11-18 08:17:23,2014-11-18 08:17:43,2014-11-18 08:28:43
2014-11-18 08:16:55,20,6944,2014-11-18 08:16:56,NULL,NULL,2014-11-18 08:19:40
2014-11-18 08:17:19,20,6989,2014-11-18 08:17:20,NULL,NULL,2014-11-18 08:20:18
2014-11-18 08:17:24,20,1041,2014-11-18 08:17:25,NULL,NULL,2014-11-18 08:28:43
2014-11-18 08:18:06,5,1407,2014-11-18 08:18:07,NULL,NULL,2014-11-18 08:28:29
2014-11-18 08:18:12,5,1104,2014-11-18 08:18:13,2014-11-18 08:20:49,NULL,2014-11-18 08:24:09
2014-11-18 08:18:55,18,9820,2014-11-18 08:18:56,2014-11-18 08:21:01,NULL,2014-11-18 08:21:33
2014-11-18 08:19:11,20,1044,2014-11-18 08:19:12,NULL,NULL,2014-11-18 08:25:17
2014-11-18 08:20:13,20,8076,2014-11-18 08:20:14,NULL,NULL,2014-11-18 08:22:13
