date_received,queue_name,agent_number,answered,consult,transfer,hangup
2014-05-30 08:00:28,0,6935,2014-05-30 08:00:29,NULL,NULL,2014-05-30 08:05:17
2014-05-30 08:01:05,5,9694,2014-05-30 08:01:06,NULL,NULL,2014-05-30 08:03:27
2014-05-30 08:01:31,5,1039,2014-05-30 08:01:32,2014-05-30 08:02:30,2014-05-30 08:02:51,2014-05-30 08:07:41
2014-05-30 08:01:32,5,8076,2014-05-30 08:01:33,NULL,NULL,2014-05-30 08:06:42
2014-05-30 08:02:06,20,7923,2014-05-30 08:02:07,NULL,NULL,2014-05-30 08:08:54
2014-05-30 08:02:32,20,8189,2014-05-30 08:02:33,2014-05-30 08:05:02,2014-05-30 08:05:39,2014-05-30 08:07:41
2014-05-30 08:02:33,20,7003,2014-05-30 08:02:34,NULL,NULL,2014-05-30 08:02:47
2014-05-30 08:02:50,5,9693,2014-05-30 08:02:51,2014-05-30 08:05:26,2014-05-30 08:06:06,2014-05-30 08:06:59
2014-05-30 08:03:00,5,9118,2014-05-30 08:03:01,2014-05-30 08:05:57,2014-05-30 08:07:10,2014-05-30 08:08:31
2014-05-30 08:03:07,5,9427,2014-05-30 08:03:08,NULL,NULL,2014-05-30 08:05:13
2014-05-30 08:03:10,5,7479,2014-05-30 08:03:11,NULL,NULL,2014-05-30 08:11:29
2014-05-30 08:03:13,20,9425,2014-05-30 08:03:14,NULL,NULL,2014-05-30 08:07:37
2014-05-30 08:03:38,2,9109,2014-05-30 08:03:39,NULL,NULL,2014-05-30 08:14:51
2014-05-30 08:03:44,2,7003,2014-05-30 08:03:45,NULL,NULL,2014-05-30 08:04:36
2014-05-30 08:03:46,2,9422,2014-05-30 08:04:26,NULL,NULL,2014-05-30 08:04:47
2014-05-30 08:04:26,20,7003,NULL,NULL,NULL,2014-05-30 08:04:38
2014-05-30 08:04:41,20,7003,2014-05-30 08:04:42,NULL,NULL,2014-05-30 08:07:29
2014-05-30 08:04:55,2,9422,2014-05-30 08:04:56,NULL,NULL,2014-05-30 08:05:16
2014-05-30 08:05:14,20,9427,2014-05-30 08:05:15,NULL,NULL,2014-05-30 08:08:22
2014-05-30 08:05:27,2,9422,2014-05-30 08:05:28,NULL,NULL,2014-05-30 08:06:59
2014-05-30 08:05:34,5,9826,2014-05-30 08:05:35,2014-05-30 08:16:05,2014-05-30 08:16:35,2014-05-30 08:25:28
2014-05-30 08:05:44,5,9825,2014-05-30 08:05:45,NULL,NULL,2014-05-30 08:08:11
2014-05-30 08:05:53,20,6935,2014-05-30 08:05:53,NULL,NULL,2014-05-30 08:09:27
2014-05-30 08:06:06,20,8189,2014-05-30 08:06:07,NULL,NULL,2014-05-30 08:09:38
2014-05-30 08:06:07,20,NULL,NULL,NULL,NULL,2014-05-30 08:06:17
2014-05-30 08:07:10,20,8373,2014-05-30 08:07:11,NULL,NULL,2014-05-30 08:08:15
2014-05-30 08:07:28,2,8076,2014-05-30 08:07:29,NULL,NULL,2014-05-30 08:10:48
2014-05-30 08:07:30,20,9422,2014-05-30 08:07:31,NULL,NULL,2014-05-30 08:10:21
2014-05-30 08:07:33,9,1039,2014-05-30 08:07:34,2014-05-30 08:08:57,2014-05-30 08:09:22,2014-05-30 08:10:23
2014-05-30 08:07:39,5,9694,2014-05-30 08:07:40,NULL,NULL,2014-05-30 08:08:58
2014-05-30 08:07:52,20,9118,2014-05-30 08:07:53,NULL,NULL,2014-05-30 08:13:43
2014-05-30 08:08:00,5,9693,2014-05-30 08:08:01,NULL,NULL,2014-05-30 08:09:32
2014-05-30 08:08:29,20,7003,2014-05-30 08:08:30,NULL,NULL,2014-05-30 08:11:47
2014-05-30 08:08:59,20,9425,2014-05-30 08:09:00,NULL,NULL,2014-05-30 08:10:23
2014-05-30 08:09:15,5,9825,2014-05-30 08:09:16,NULL,NULL,2014-05-30 08:09:34
2014-05-30 08:10:09,5,8373,2014-05-30 08:10:10,NULL,NULL,2014-05-30 08:11:28
2014-05-30 08:10:35,20,7923,2014-05-30 08:10:36,NULL,NULL,2014-05-30 08:14:32
2014-05-30 08:10:41,5,9694,2014-05-30 08:10:42,NULL,NULL,2014-05-30 08:20:34
2014-05-30 08:10:52,0,1039,2014-05-30 08:10:53,2014-05-30 08:12:03,2014-05-30 08:12:22,2014-05-30 08:12:50
2014-05-30 08:11:04,2,6935,2014-05-30 08:11:05,NULL,NULL,2014-05-30 08:17:49
2014-05-30 08:11:48,5,9693,2014-05-30 08:11:49,NULL,NULL,2014-05-30 08:13:23
2014-05-30 08:11:52,2,8189,2014-05-30 08:11:53,NULL,NULL,2014-05-30 08:16:26
2014-05-30 08:12:02,5,9825,2014-05-30 08:12:03,NULL,NULL,2014-05-30 08:20:25
2014-05-30 08:12:05,20,9425,2014-05-30 08:12:06,NULL,NULL,2014-05-30 08:12:50
2014-05-30 08:12:12,20,9422,2014-05-30 08:12:13,NULL,NULL,2014-05-30 08:14:10
2014-05-30 08:12:20,5,8076,2014-05-30 08:12:21,NULL,NULL,2014-05-30 08:13:22
2014-05-30 08:12:29,20,7479,2014-05-30 08:12:30,NULL,NULL,2014-05-30 08:16:17
